TAXPATH,RM1_S001__insert_5000,RM2_S001__insert_270,RH_S001__insert_270,RL_S001__insert_270,RH_S003__insert_270,RM2_S002__insert_270,RM1_S002__insert_5000,RH_S002__insert_270,RH_S004__insert_270,RH_S005__insert_270
13687.3,56935.0,171521.0,102406.0,0.0,39125.0,42609.0,14145.0,68069.0,30640.0,64473.0
13687.4,0.0,0.0,249829.0,0.0,81843.0,0.0,0.0,140929.0,92020.0,50800.0
13687.5,0.0,0.0,58988.0,0.0,91624.0,0.0,0.0,84138.0,56888.0,36029.0
13687.6,0.0,0.0,10480.0,0.0,27547.0,0.0,0.0,27846.0,15669.0,62377.0
13687.7,0.0,0.0,9881.0,0.0,13274.0,0.0,0.0,8982.0,22755.0,137728.0
13687.8,0.0,0.0,47111.0,0.0,30940.0,0.0,0.0,40622.0,18563.0,17166.0
13687.9,0.0,0.0,13175.0,0.0,16867.0,0.0,0.0,13973.0,21957.0,15070.0
1385.1,207094.0,623885.0,0.0,492195.0,0.0,34227.0,11362.0,0.0,0.0,0.0
1385.2,23330.0,70285.0,0.0,1012334.0,0.0,17562.0,5830.0,0.0,0.0,0.0
1385.3,13256.0,39935.0,0.0,89716.0,0.0,66857.0,22195.0,0.0,0.0,0.0
1385.4,0.0,0.0,0.0,360165.0,0.0,0.0,0.0,0.0,0.0,0.0
1385.5,0.0,0.0,0.0,267853.0,0.0,0.0,0.0,0.0,0.0,0.0
1386.1,0.0,0.0,25851.0,0.0,36430.0,0.0,0.0,38526.0,34133.0,25849.0
1386.2,0.0,0.0,9681.0,0.0,14272.0,0.0,0.0,8383.0,29642.0,30839.0
1386.3,0.0,0.0,30442.0,0.0,161990.0,0.0,0.0,300523.0,86231.0,71958.0
1386.4,0.0,0.0,38527.0,0.0,28445.0,0.0,0.0,22057.0,19661.0,127548.0
1386.5,0.0,0.0,17566.0,0.0,36130.0,0.0,0.0,37428.0,61579.0,56688.0
1386.6,0.0,0.0,251625.0,0.0,90027.0,0.0,0.0,157896.0,63575.0,80741.0
1386.7,0.0,0.0,11777.0,0.0,49006.0,0.0,0.0,64476.0,78546.0,59383.0
1387244.1,0.0,0.0,12476.0,0.0,33136.0,0.0,0.0,10978.0,281749.0,157090.0
1387244.2,0.0,0.0,51502.0,0.0,26549.0,0.0,0.0,30541.0,194120.0,115273.0
142842.1,0.0,0.0,28346.0,0.0,22756.0,0.0,0.0,28345.0,45411.0,60580.0
143223.1,0.0,0.0,5988.0,0.0,17067.0,0.0,0.0,15669.0,9980.0,12974.0
143223.2,0.0,0.0,18664.0,0.0,22756.0,0.0,0.0,32737.0,19761.0,35230.0
143223.3,0.0,0.0,57092.0,0.0,42019.0,0.0,0.0,35931.0,22056.0,44811.0
1449332.1,0.0,0.0,49207.0,0.0,25052.0,0.0,0.0,45812.0,117470.0,122558.0
1456769.1,0.0,0.0,64478.0,0.0,31340.0,0.0,0.0,34932.0,38225.0,31138.0
1456769.2,0.0,0.0,86437.0,0.0,45313.0,0.0,0.0,52998.0,79644.0,55890.0
149698.1,0.0,0.0,21459.0,0.0,96116.0,0.0,0.0,174764.0,68865.0,41817.0
149698.2,0.0,0.0,10580.0,0.0,39424.0,0.0,0.0,8783.0,26548.0,50001.0
149698.3,0.0,0.0,36032.0,0.0,23355.0,0.0,0.0,37228.0,19961.0,38124.0
149698.4,0.0,0.0,46711.0,0.0,16668.0,0.0,0.0,29443.0,28244.0,31537.0
1513.1,43314.0,130487.0,0.0,0.0,0.0,3791.0,1258.0,0.0,0.0,0.0
1513896.1,9577.0,28853.0,0.0,0.0,0.0,5588.0,1855.0,0.0,0.0,0.0
1516.1,89578.0,269861.0,0.0,0.0,0.0,207757.0,68972.0,0.0,0.0,0.0
1516.2,3247.0,9784.0,0.0,0.0,0.0,11275.0,3743.0,0.0,0.0,0.0
1525.1,12029.0,36241.0,0.0,0.0,0.0,33628.0,11164.0,0.0,0.0,0.0
1525.2,319971.0,963932.0,0.0,0.0,0.0,4768448.0,1583065.0,0.0,0.0,0.0
158751.1,0.0,0.0,63580.0,0.0,32537.0,0.0,0.0,49504.0,21757.0,32436.0
158754.1,0.0,0.0,20461.0,0.0,27048.0,0.0,0.0,36430.0,21657.0,34232.0
16.1,45833.0,138075.0,0.0,0.0,0.0,46501.0,15437.0,0.0,0.0,0.0
16.2,27970.0,84263.0,0.0,0.0,0.0,40314.0,13383.0,0.0,0.0,0.0
16.3,2883.0,8685.0,0.0,0.0,0.0,55581.0,18452.0,0.0,0.0,0.0
160236.1,0.0,0.0,19662.0,0.0,17766.0,0.0,0.0,11477.0,28244.0,26447.0
160791.1,0.0,0.0,137640.0,0.0,137836.0,0.0,0.0,76253.0,117270.0,67267.0
160791.2,0.0,0.0,43218.0,0.0,20860.0,0.0,0.0,24453.0,47307.0,54492.0
160791.3,0.0,0.0,4990.0,0.0,18963.0,0.0,0.0,12476.0,20959.0,71559.0
160791.4,0.0,0.0,36531.0,0.0,27347.0,0.0,0.0,32637.0,41818.0,29142.0
162491.1,1425.0,4293.0,0.0,0.0,0.0,197080.0,65428.0,0.0,0.0,0.0
162491.2,31085.0,93647.0,0.0,0.0,0.0,982707.0,326246.0,0.0,0.0,0.0
165695.1,0.0,0.0,13374.0,0.0,71663.0,0.0,0.0,19762.0,39422.0,65271.0
165697.1,0.0,0.0,42420.0,0.0,32138.0,0.0,0.0,36829.0,21757.0,21357.0
165697.2,0.0,0.0,16069.0,0.0,16867.0,0.0,0.0,12675.0,12076.0,23254.0
165697.3,0.0,0.0,7984.0,0.0,65375.0,0.0,0.0,17466.0,49104.0,51897.0
1663.1,0.0,0.0,8184.0,0.0,7984.0,0.0,0.0,5689.0,9182.0,31937.0
1663.10,0.0,0.0,206710.0,0.0,75755.0,0.0,0.0,117474.0,54293.0,122958.0
1663.2,0.0,0.0,80747.0,0.0,45313.0,0.0,0.0,44215.0,26548.0,18763.0
1663.3,0.0,0.0,5190.0,0.0,82043.0,0.0,0.0,21658.0,203502.0,126251.0
1663.4,0.0,0.0,28146.0,0.0,16568.0,0.0,0.0,17366.0,40321.0,33134.0
1663.5,0.0,0.0,28945.0,0.0,30741.0,0.0,0.0,35032.0,121362.0,84633.0
1663.6,0.0,0.0,46811.0,0.0,30940.0,0.0,0.0,28944.0,20759.0,36927.0
1663.7,0.0,0.0,23655.0,0.0,65874.0,0.0,0.0,60084.0,83536.0,89324.0
1663.8,0.0,0.0,13374.0,0.0,72960.0,0.0,0.0,12975.0,38325.0,33434.0
1663.9,0.0,0.0,310614.0,0.0,193929.0,0.0,0.0,187440.0,220369.0,132539.0
169973.1,133257.0,401447.0,0.0,0.0,0.0,2993.0,993.0,0.0,0.0,0.0
169973.2,63927.0,192586.0,0.0,0.0,0.0,13970.0,4637.0,0.0,0.0,0.0
169973.3,5070.0,15275.0,0.0,0.0,0.0,40513.0,13450.0,0.0,0.0,0.0
169973.4,149132.0,449269.0,0.0,0.0,0.0,30734.0,10203.0,0.0,0.0,0.0
170623.1,0.0,0.0,1896.0,0.0,49904.0,0.0,0.0,25950.0,37127.0,54592.0
170623.2,0.0,0.0,83043.0,0.0,27647.0,0.0,0.0,47209.0,20959.0,15768.0
170623.3,0.0,0.0,33836.0,0.0,25551.0,0.0,0.0,20959.0,136034.0,85631.0
170623.4,0.0,0.0,29344.0,0.0,45513.0,0.0,0.0,53896.0,131542.0,96709.0
170623.5,0.0,0.0,52301.0,0.0,38127.0,0.0,0.0,44913.0,57088.0,35829.0
1707.1,42950.0,129389.0,0.0,0.0,0.0,351451.0,116677.0,0.0,0.0,0.0
1707.2,74234.0,223636.0,0.0,0.0,0.0,1000370.0,332110.0,0.0,0.0,0.0
1707.3,177500.0,534730.0,0.0,0.0,0.0,5488.0,1822.0,0.0,0.0,0.0
1707.4,69396.0,209060.0,0.0,0.0,0.0,1197.0,397.0,0.0,0.0,0.0
171291.1,0.0,0.0,63480.0,0.0,43916.0,0.0,0.0,66971.0,27745.0,93016.0
172045.1,0.0,0.0,70566.0,0.0,49804.0,0.0,0.0,43117.0,28943.0,39422.0
173053.1,0.0,0.0,0.0,3599554.0,0.0,0.0,0.0,0.0,0.0,0.0
174951.1,0.0,0.0,22557.0,0.0,32138.0,0.0,0.0,25850.0,43914.0,29841.0
1763.1,16769.0,50517.0,37728.0,0.0,37727.0,39615.0,13151.0,31240.0,23454.0,14471.0
1763.2,0.0,0.0,151614.0,0.0,214290.0,0.0,0.0,90226.0,145515.0,101101.0
176898.1,0.0,0.0,10879.0,0.0,39125.0,0.0,0.0,12276.0,44113.0,41418.0
180163.1,0.0,0.0,5689.0,0.0,11078.0,0.0,0.0,6786.0,13074.0,15170.0
1817.1,5567.0,16772.0,0.0,0.0,0.0,181613.0,60293.0,0.0,0.0,0.0
182367.1,0.0,0.0,19163.0,0.0,19263.0,0.0,0.0,20959.0,30240.0,30939.0
1827.1,16437.0,49519.0,55994.0,0.0,33036.0,2701548.0,896880.0,30441.0,119666.0,93915.0
1827.2,0.0,0.0,54098.0,0.0,44914.0,0.0,0.0,31439.0,34432.0,364183.0
1839.1,0.0,0.0,12875.0,0.0,67371.0,0.0,0.0,24253.0,44812.0,74752.0
1839.2,0.0,0.0,7386.0,0.0,56092.0,0.0,0.0,9082.0,32736.0,27146.0
1839.3,0.0,0.0,16369.0,0.0,44714.0,0.0,0.0,13973.0,25450.0,18164.0
1839.4,0.0,0.0,95020.0,0.0,40722.0,0.0,0.0,55992.0,26049.0,15469.0
1839.5,0.0,0.0,25651.0,0.0,79947.0,0.0,0.0,18763.0,48106.0,45710.0
1839.6,0.0,0.0,14273.0,0.0,24952.0,0.0,0.0,12675.0,25949.0,15269.0
1843.1,0.0,0.0,16369.0,0.0,32338.0,0.0,0.0,43516.0,22955.0,47107.0
1843.2,0.0,0.0,41322.0,0.0,14572.0,0.0,0.0,22856.0,23354.0,25350.0
1843.3,0.0,0.0,54098.0,0.0,76553.0,0.0,0.0,106795.0,47806.0,46408.0
1843.4,0.0,0.0,5489.0,0.0,36829.0,0.0,0.0,61781.0,36229.0,25449.0
185641.1,0.0,0.0,27647.0,0.0,155702.0,0.0,0.0,34833.0,86630.0,48304.0
1883.1,0.0,0.0,29843.0,0.0,25052.0,0.0,0.0,20560.0,51499.0,132139.0
1883.2,0.0,0.0,20760.0,0.0,27048.0,0.0,0.0,18963.0,33933.0,27545.0
1883.3,0.0,0.0,55894.0,0.0,150512.0,0.0,0.0,88729.0,86231.0,55790.0
1883.4,0.0,0.0,39924.0,0.0,28944.0,0.0,0.0,28445.0,25550.0,16767.0
1883.5,0.0,0.0,8883.0,0.0,4890.0,0.0,0.0,5788.0,6686.0,15369.0
1883.6,0.0,0.0,26050.0,0.0,24553.0,0.0,0.0,29742.0,55591.0,39921.0
188872.1,0.0,0.0,13574.0,0.0,11278.0,0.0,0.0,10380.0,27246.0,34831.0
188932.1,0.0,0.0,157702.0,0.0,99909.0,0.0,0.0,80745.0,72458.0,44512.0
190323.1,0.0,0.0,27348.0,0.0,24952.0,0.0,0.0,38027.0,16567.0,15469.0
190323.2,0.0,0.0,31440.0,0.0,18963.0,0.0,0.0,27946.0,20759.0,21657.0
191564.1,0.0,0.0,39126.0,0.0,40023.0,0.0,0.0,34234.0,172862.0,128547.0
192.1,301976.0,909720.0,0.0,0.0,0.0,477683.0,158584.0,0.0,0.0,0.0
1933.1,0.0,0.0,46113.0,0.0,44115.0,0.0,0.0,38526.0,40920.0,36528.0
196587.1,0.0,0.0,24154.0,0.0,18165.0,0.0,0.0,24053.0,31238.0,22755.0
196587.2,0.0,0.0,17666.0,0.0,105897.0,0.0,0.0,21858.0,61579.0,34631.0
196587.3,0.0,0.0,12077.0,0.0,53697.0,0.0,0.0,37927.0,31338.0,33933.0
196587.4,0.0,0.0,14173.0,0.0,7485.0,0.0,0.0,11378.0,10978.0,28743.0
198092.1,0.0,0.0,65875.0,0.0,116078.0,0.0,0.0,39723.0,81840.0,68764.0
198312.1,0.0,0.0,42619.0,0.0,45113.0,0.0,0.0,36629.0,44812.0,27545.0
2030.1,53687.0,161737.0,0.0,0.0,0.0,10477.0,3478.0,0.0,0.0,0.0
2034.1,0.0,0.0,8084.0,0.0,34733.0,0.0,0.0,6587.0,22256.0,18363.0
2037.1,0.0,0.0,0.0,269949.0,0.0,0.0,0.0,0.0,0.0,0.0
2040.1,0.0,0.0,17966.0,0.0,12775.0,0.0,0.0,20261.0,34532.0,48704.0
2040.2,0.0,0.0,74858.0,0.0,38127.0,0.0,0.0,63078.0,21957.0,24052.0
2040.3,0.0,0.0,39725.0,0.0,33036.0,0.0,0.0,37927.0,31638.0,58285.0
2062.1,4407.0,13278.0,0.0,0.0,0.0,53386.0,17723.0,0.0,0.0,0.0
2062.2,271188.0,816971.0,0.0,0.0,0.0,92303.0,30643.0,0.0,0.0,0.0
2063.1,0.0,0.0,17467.0,0.0,34733.0,0.0,0.0,44314.0,40920.0,27745.0
2063.2,0.0,0.0,11178.0,0.0,41420.0,0.0,0.0,11977.0,28644.0,26447.0
2088.1,0.0,0.0,0.0,222645.0,0.0,0.0,0.0,0.0,0.0,0.0
2088.2,0.0,0.0,0.0,111572.0,0.0,0.0,0.0,0.0,0.0,0.0
2088.3,0.0,0.0,0.0,637898.0,0.0,0.0,0.0,0.0,0.0,0.0
2088.4,0.0,0.0,0.0,1841741.0,0.0,0.0,0.0,0.0,0.0,0.0
213248.1,0.0,0.0,20661.0,0.0,34633.0,0.0,0.0,12476.0,64174.0,44113.0
213248.2,0.0,0.0,5888.0,0.0,32437.0,0.0,0.0,52599.0,24552.0,101699.0
213248.3,0.0,0.0,41122.0,0.0,58488.0,0.0,0.0,23255.0,42317.0,34232.0
213588.1,0.0,0.0,16768.0,0.0,11078.0,0.0,0.0,14072.0,29242.0,24252.0
223904.1,0.0,0.0,8683.0,0.0,16668.0,0.0,0.0,22556.0,16368.0,33933.0
2242.1,1623.0,4892.0,43318.0,0.0,29244.0,477283.0,158452.0,36829.0,50601.0,91619.0
2242.2,1855.0,5590.0,9482.0,0.0,53098.0,288186.0,95674.0,8284.0,67767.0,38923.0
2242.3,0.0,0.0,8084.0,0.0,36829.0,0.0,0.0,22157.0,30640.0,35430.0
2242.4,0.0,0.0,10480.0,0.0,23854.0,0.0,0.0,23854.0,19661.0,24451.0
225004.1,0.0,0.0,72563.0,0.0,64077.0,0.0,0.0,49005.0,34831.0,45710.0
227322.1,0.0,0.0,7386.0,0.0,26349.0,0.0,0.0,12675.0,53395.0,106290.0
227322.2,0.0,0.0,124165.0,0.0,46311.0,0.0,0.0,68069.0,96511.0,55490.0
237.1,0.0,0.0,134246.0,0.0,46810.0,0.0,0.0,77850.0,34033.0,26747.0
237.2,0.0,0.0,13674.0,0.0,61183.0,0.0,0.0,16668.0,76550.0,50700.0
237.3,0.0,0.0,100809.0,0.0,44714.0,0.0,0.0,53497.0,124257.0,85831.0
237.4,0.0,0.0,71265.0,0.0,48607.0,0.0,0.0,44015.0,26448.0,23054.0
237019.1,0.0,0.0,46512.0,0.0,41221.0,0.0,0.0,42618.0,37127.0,45510.0
2371.1,0.0,0.0,0.0,98299.0,0.0,0.0,0.0,0.0,0.0,0.0
241145.1,0.0,0.0,20661.0,0.0,32937.0,0.0,0.0,25151.0,22855.0,19661.0
244584.1,0.0,0.0,14173.0,0.0,21958.0,0.0,0.0,20760.0,15170.0,15968.0
245876.1,0.0,0.0,76356.0,0.0,39724.0,0.0,0.0,65873.0,35630.0,21956.0
245876.2,0.0,0.0,16468.0,0.0,65973.0,0.0,0.0,90925.0,35430.0,26348.0
255475.1,44872.0,135180.0,24553.0,0.0,40821.0,6785.0,2252.0,28046.0,22056.0,12176.0
255475.2,1662989.0,5009854.0,0.0,0.0,0.0,187101.0,62115.0,0.0,0.0,0.0
257003.1,58294.0,175614.0,0.0,0.0,0.0,263239.0,87392.0,0.0,0.0,0.0
261392.1,0.0,0.0,104103.0,0.0,36929.0,0.0,0.0,58787.0,31937.0,19561.0
263852.1,0.0,0.0,26150.0,0.0,33635.0,0.0,0.0,36729.0,23753.0,20459.0
266.1,0.0,0.0,0.0,109975.0,0.0,0.0,0.0,0.0,0.0,0.0
266.2,0.0,0.0,0.0,349686.0,0.0,0.0,0.0,0.0,0.0,0.0
266.3,0.0,0.0,0.0,437607.0,0.0,0.0,0.0,0.0,0.0,0.0
266809.1,0.0,0.0,42919.0,0.0,37727.0,0.0,0.0,40322.0,39822.0,40121.0
270918.1,0.0,0.0,8583.0,0.0,41321.0,0.0,0.0,18763.0,57886.0,78545.0
279824.1,0.0,0.0,81546.0,0.0,45712.0,0.0,0.0,66073.0,38225.0,77846.0
280.1,13620.0,41033.0,0.0,0.0,0.0,49694.0,16497.0,0.0,0.0,0.0
28122.1,0.0,0.0,5489.0,0.0,23954.0,0.0,0.0,12675.0,17665.0,26747.0
28136.1,265.0,798.0,0.0,0.0,0.0,1197.0,397.0,0.0,0.0,0.0
286.1,0.0,0.0,68271.0,0.0,65275.0,0.0,0.0,48906.0,51100.0,53095.0
286.10,0.0,0.0,20062.0,0.0,23055.0,0.0,0.0,13474.0,52796.0,40320.0
286.11,0.0,0.0,281369.0,0.0,83240.0,0.0,0.0,151509.0,50201.0,28144.0
286.2,0.0,0.0,9781.0,0.0,41919.0,0.0,0.0,76054.0,31737.0,37526.0
286.3,0.0,0.0,34534.0,0.0,46012.0,0.0,0.0,66971.0,23753.0,22356.0
286.4,0.0,0.0,34435.0,0.0,46810.0,0.0,0.0,31439.0,30739.0,29741.0
286.5,0.0,0.0,21459.0,0.0,74058.0,0.0,0.0,141728.0,39522.0,31737.0
286.6,0.0,0.0,35732.0,0.0,40422.0,0.0,0.0,30341.0,43614.0,30040.0
286.7,0.0,0.0,15770.0,0.0,12076.0,0.0,0.0,15071.0,64374.0,71958.0
286.8,0.0,0.0,34534.0,0.0,19662.0,0.0,0.0,27347.0,20659.0,33134.0
286.9,0.0,0.0,4691.0,0.0,13174.0,0.0,0.0,11378.0,9581.0,12575.0
28898.1,0.0,0.0,16868.0,0.0,23455.0,0.0,0.0,23954.0,18563.0,31138.0
291403.1,0.0,0.0,82244.0,0.0,34234.0,0.0,0.0,54195.0,41818.0,30440.0
292407.1,0.0,0.0,63180.0,0.0,49904.0,0.0,0.0,42518.0,53495.0,32535.0
293890.1,0.0,0.0,7785.0,0.0,45912.0,0.0,0.0,11577.0,34732.0,54093.0
293890.2,0.0,0.0,21359.0,0.0,36629.0,0.0,0.0,63577.0,83037.0,48504.0
293890.3,0.0,0.0,50804.0,0.0,64376.0,0.0,0.0,46311.0,38624.0,28244.0
293890.4,0.0,0.0,54197.0,0.0,30242.0,0.0,0.0,30641.0,25350.0,42915.0
293890.5,0.0,0.0,95619.0,0.0,49704.0,0.0,0.0,81343.0,28644.0,24551.0
29524.1,0.0,0.0,52301.0,0.0,47209.0,0.0,0.0,70764.0,27745.0,33134.0
29580.1,0.0,0.0,86836.0,30437.0,32937.0,0.0,0.0,44714.0,22555.0,31138.0
29580.2,0.0,0.0,0.0,1840045.0,0.0,0.0,0.0,0.0,0.0,0.0
299255.1,3280.0,9883.0,0.0,0.0,0.0,1096765.0,364112.0,0.0,0.0,0.0
311234.1,7257.0,21864.0,0.0,0.0,0.0,8481.0,2815.0,0.0,0.0,0.0
31988.1,0.0,0.0,10280.0,0.0,27746.0,0.0,0.0,20959.0,24651.0,26747.0
32033.1,0.0,0.0,16768.0,0.0,18165.0,0.0,0.0,10479.0,21258.0,41119.0
321325.1,0.0,0.0,3992.0,0.0,28745.0,0.0,0.0,7485.0,32536.0,22056.0
32644.1,81094.0,244302.0,105800.0,48600.0,71463.0,603215.0,200260.0,83938.0,64973.0,75052.0
32644.10,9909.0,29851.0,53000.0,0.0,46810.0,5787.0,1921.0,68069.0,211387.0,137429.0
32644.100,0.0,0.0,36131.0,0.0,165583.0,0.0,0.0,26648.0,166075.0,116870.0
32644.101,0.0,0.0,796598.0,0.0,296333.0,0.0,0.0,419494.0,313487.0,182540.0
32644.102,0.0,0.0,23855.0,0.0,35033.0,0.0,0.0,28744.0,56888.0,59782.0
32644.103,0.0,0.0,137241.0,0.0,128554.0,0.0,0.0,202411.0,73556.0,53295.0
32644.104,0.0,0.0,42020.0,0.0,221576.0,0.0,0.0,218281.0,130145.0,96809.0
32644.105,0.0,0.0,228169.0,0.0,145322.0,0.0,0.0,183048.0,111082.0,108686.0
32644.106,0.0,0.0,74459.0,0.0,131448.0,0.0,0.0,132046.0,88527.0,105891.0
32644.107,0.0,0.0,73361.0,0.0,89129.0,0.0,0.0,57888.0,77149.0,59981.0
32644.108,0.0,0.0,86337.0,0.0,61083.0,0.0,0.0,70864.0,121462.0,416081.0
32644.109,0.0,0.0,321194.0,0.0,118273.0,0.0,0.0,200914.0,64973.0,37526.0
32644.11,3678.0,11081.0,219486.0,0.0,180654.0,310738.0,103161.0,155601.0,103298.0,137728.0
32644.110,0.0,0.0,145326.0,0.0,89528.0,0.0,0.0,160491.0,67468.0,55989.0
32644.111,0.0,0.0,46212.0,0.0,112285.0,0.0,0.0,177758.0,123159.0,232741.0
32644.112,0.0,0.0,129156.0,0.0,522700.0,0.0,0.0,88330.0,272168.0,160384.0
32644.113,0.0,0.0,779331.0,0.0,290045.0,0.0,0.0,413706.0,205997.0,205894.0
32644.114,0.0,0.0,47310.0,0.0,122665.0,0.0,0.0,69566.0,69663.0,154396.0
32644.115,0.0,0.0,194533.0,0.0,112684.0,0.0,0.0,124860.0,108088.0,501014.0
32644.116,0.0,0.0,197527.0,0.0,125060.0,0.0,0.0,149014.0,71160.0,489935.0
32644.117,0.0,0.0,260908.0,0.0,124861.0,0.0,0.0,144223.0,151603.0,110981.0
32644.118,0.0,0.0,180958.0,0.0,179357.0,0.0,0.0,134741.0,208193.0,172859.0
32644.119,0.0,0.0,83941.0,0.0,83240.0,0.0,0.0,69067.0,60881.0,84134.0
32644.12,8914.0,26856.0,42919.0,0.0,63778.0,2534205.0,841324.0,66472.0,42217.0,137030.0
32644.120,0.0,0.0,43418.0,0.0,110488.0,0.0,0.0,33835.0,136932.0,77547.0
32644.121,0.0,0.0,433183.0,0.0,134043.0,0.0,0.0,237444.0,100603.0,162679.0
32644.122,0.0,0.0,38227.0,0.0,101106.0,0.0,0.0,71862.0,185836.0,129445.0
32644.123,0.0,0.0,88932.0,0.0,52000.0,0.0,0.0,52898.0,44712.0,35729.0
32644.124,0.0,0.0,274582.0,0.0,83839.0,0.0,0.0,146518.0,575974.0,337835.0
32644.125,0.0,0.0,62681.0,0.0,266690.0,0.0,0.0,152407.0,151503.0,115372.0
32644.126,0.0,0.0,142431.0,0.0,161790.0,0.0,0.0,138633.0,458703.0,435143.0
32644.127,0.0,0.0,107996.0,0.0,49605.0,0.0,0.0,76752.0,44313.0,46508.0
32644.128,0.0,0.0,26749.0,0.0,454531.0,0.0,0.0,78249.0,360296.0,225356.0
32644.129,0.0,0.0,54597.0,0.0,64576.0,0.0,0.0,50004.0,72957.0,62177.0
32644.13,82486.0,248495.0,31241.0,0.0,71962.0,35823.0,11893.0,30840.0,353409.0,202800.0
32644.130,0.0,0.0,21758.0,0.0,73858.0,0.0,0.0,47508.0,261389.0,255097.0
32644.131,0.0,0.0,51303.0,0.0,153706.0,0.0,0.0,203908.0,121562.0,90222.0
32644.132,0.0,0.0,101708.0,0.0,298828.0,0.0,0.0,93720.0,240530.0,134335.0
32644.133,0.0,0.0,85339.0,0.0,94419.0,0.0,0.0,129551.0,67667.0,73555.0
32644.134,0.0,0.0,59188.0,0.0,47908.0,0.0,0.0,35631.0,73256.0,180045.0
32644.135,0.0,0.0,207009.0,0.0,153406.0,0.0,0.0,171570.0,136233.0,253101.0
32644.136,0.0,0.0,71465.0,0.0,98411.0,0.0,0.0,70564.0,243923.0,145114.0
32644.137,0.0,0.0,109094.0,0.0,83240.0,0.0,0.0,68268.0,93716.0,436141.0
32644.138,0.0,0.0,184552.0,0.0,118872.0,0.0,0.0,135539.0,432754.0,294420.0
32644.139,0.0,0.0,82744.0,0.0,223173.0,0.0,0.0,69267.0,141124.0,114674.0
32644.14,92959.0,280044.0,138439.0,0.0,49205.0,206660.0,68608.0,74856.0,60481.0,124255.0
32644.140,0.0,0.0,35932.0,0.0,67071.0,0.0,0.0,45013.0,52198.0,48803.0
32644.141,0.0,0.0,23455.0,0.0,59386.0,0.0,0.0,75155.0,42616.0,57786.0
32644.142,0.0,0.0,118776.0,0.0,260801.0,0.0,0.0,78549.0,149208.0,119464.0
32644.143,0.0,0.0,125463.0,0.0,192831.0,0.0,0.0,125758.0,169069.0,125852.0
32644.144,0.0,0.0,27148.0,0.0,75355.0,0.0,0.0,69865.0,61679.0,39622.0
32644.145,0.0,0.0,90728.0,0.0,262498.0,0.0,0.0,442251.0,164478.0,167270.0
32644.146,0.0,0.0,14173.0,0.0,18764.0,0.0,0.0,15969.0,21757.0,61079.0
32644.147,0.0,0.0,24453.0,0.0,81444.0,0.0,0.0,57389.0,103697.0,134834.0
32644.148,0.0,0.0,90629.0,0.0,112984.0,0.0,0.0,94718.0,94116.0,161881.0
32644.149,0.0,0.0,111390.0,0.0,118872.0,0.0,0.0,190833.0,66370.0,87727.0
32644.15,2286.0,6888.0,45314.0,0.0,324579.0,8980.0,2981.0,200215.0,192523.0,125453.0
32644.150,0.0,0.0,12975.0,0.0,126757.0,0.0,0.0,147916.0,119067.0,77347.0
32644.151,0.0,0.0,215194.0,0.0,110588.0,0.0,0.0,129451.0,116073.0,111081.0
32644.152,0.0,0.0,75158.0,0.0,156301.0,0.0,0.0,198019.0,121861.0,83934.0
32644.153,0.0,0.0,380482.0,0.0,212294.0,0.0,0.0,348730.0,337440.0,216873.0
32644.154,0.0,0.0,205213.0,0.0,392849.0,0.0,0.0,111486.0,236937.0,201303.0
32644.155,0.0,0.0,18964.0,0.0,74956.0,0.0,0.0,60284.0,128648.0,79543.0
32644.156,0.0,0.0,228668.0,0.0,205507.0,0.0,0.0,129351.0,111981.0,98406.0
32644.157,0.0,0.0,125862.0,0.0,50603.0,0.0,0.0,72261.0,171065.0,146312.0
32644.158,0.0,0.0,3393.0,0.0,185844.0,0.0,0.0,228661.0,157592.0,139525.0
32644.159,0.0,0.0,177964.0,0.0,93720.0,0.0,0.0,112583.0,177952.0,99903.0
32644.16,2538991.0,7648864.0,89431.0,0.0,83839.0,18959.0,6294.0,129152.0,53894.0,321467.0
32644.160,0.0,0.0,88433.0,0.0,87832.0,0.0,0.0,112284.0,55691.0,55191.0
32644.161,0.0,0.0,82644.0,0.0,82542.0,0.0,0.0,148315.0,167672.0,105791.0
32644.162,0.0,0.0,47909.0,0.0,99609.0,0.0,0.0,127655.0,146713.0,281446.0
32644.163,0.0,0.0,101408.0,0.0,118473.0,0.0,0.0,70963.0,127051.0,94414.0
32644.164,0.0,0.0,821451.0,0.0,254214.0,0.0,0.0,452431.0,172263.0,143717.0
32644.165,0.0,0.0,44915.0,0.0,84238.0,0.0,0.0,139232.0,86131.0,121161.0
32644.166,0.0,0.0,54597.0,0.0,98711.0,0.0,0.0,40222.0,76650.0,73555.0
32644.167,0.0,0.0,23156.0,0.0,326875.0,0.0,0.0,79447.0,221966.0,132439.0
32644.168,0.0,0.0,27348.0,0.0,189837.0,0.0,0.0,90725.0,203402.0,198409.0
32644.169,0.0,0.0,79749.0,0.0,69966.0,0.0,0.0,57090.0,69564.0,65471.0
32644.17,33007.0,99438.0,180459.0,0.0,130750.0,18959.0,6294.0,126157.0,125654.0,142719.0
32644.170,0.0,0.0,37629.0,0.0,107095.0,0.0,0.0,196722.0,93617.0,106490.0
32644.171,0.0,0.0,38427.0,0.0,19961.0,0.0,0.0,23554.0,60581.0,214976.0
32644.172,0.0,0.0,149817.0,0.0,140431.0,0.0,0.0,89827.0,106990.0,70161.0
