#Organism Name,Organism Groups,Assembly,Size(Mb),GC%
Neurospora sp. FGSC 26626,Eukaryota;Fungi;Ascomycetes,GCA_009805385.1,37.1614,52.7
Neurospora sp. FGSC 26627,Eukaryota;Fungi;Ascomycetes,GCA_009805365.1,38.0327,51.7
Neurospora sp. FGSC 26628,Eukaryota;Fungi;Ascomycetes,GCA_009805345.1,37.4054,52.6
Neurospora sp. FGSC 26625,Eukaryota;Fungi;Ascomycetes,GCA_009805435.1,37.4991,52.6
Pezicula neosporulosa,Eukaryota;Fungi;Ascomycetes,GCA_009805495.1,54.3118,43.1
Neurospora sp. FGSC 26624,Eukaryota;Fungi;Ascomycetes,GCA_009805485.1,37.7121,52.6
Laburnicola sp. JP-R-44,Eukaryota;Fungi;Ascomycetes,GCA_009805535.1,61.456,45
Neurospora sp. FGSC 26623,Eukaryota;Fungi;Ascomycetes,GCA_009805935.1,37.1377,52.6
Rhodotorula sp. ZM1,Eukaryota;Fungi;Basidiomycetes,GCA_009806315.1,19.2019,61.2
Davidsoniella neocaledoniae,Eukaryota;Fungi;Ascomycetes,GCA_009806295.1,33.5048,44.7
Davidsoniella australis,Eukaryota;Fungi;Ascomycetes,GCA_009806335.1,34.1273,44.8
Colletotrichum asianum,Eukaryota;Fungi;Ascomycetes,GCA_009806415.1,64.7313,49.4
Tetrax tetrax,Eukaryota;Animals;Birds,GCA_009806455.1,1259.19,37.5
Meloidogyne luci,Eukaryota;Animals;Roundworms,GCA_902706615.1,209.155,30.2
Albugo laibachii,Eukaryota;Protists;Other Protists,GCA_902706625.1,32.7668,44.3
Sialia sialis,Eukaryota;Animals;Birds,GCA_009812075.1,958.523,40.1
Aspergillus tritici,Eukaryota;Fungi;Ascomycetes,GCA_009812425.1,28.9311,50.8
Aspergillus amoenus,Eukaryota;Fungi;Ascomycetes,GCA_009812435.1,35.4764,50
Zostera nigricaulis,Eukaryota;Plants;Land Plants,GCA_009812395.1,891.077,39.6
Catharus ustulatus,Eukaryota;Animals;Birds,GCA_009819885.1,1131.62,42.5638
Ganaspis brasiliensis,Eukaryota;Animals;Insects,GCA_009823575.1,821.363,27.8
Thamnaconus septentrionalis,Eukaryota;Animals;Fishes,GCA_009823395.1,474.31,45.6356
Calcarisporium arbuscula,Eukaryota;Fungi;Ascomycetes,GCA_009828645.1,44.9861,49.7
Chiroxiphia lanceolata,Eukaryota;Animals;Birds,GCA_009829145.1,1089.63,41.9876
Neofusicoccum umdonicola,Eukaryota;Fungi;Ascomycetes,GCA_009829365.1,42.294,56.6
Neofusicoccum cordaticola,Eukaryota;Fungi;Ascomycetes,GCA_009830905.1,43.5554,56
Neofusicoccum ribis,Eukaryota;Fungi;Ascomycetes,GCA_009829435.1,43.1242,55.9
Apteryx mantelli mantelli,Eukaryota;Animals;Birds,GCA_001039765.1,1523.97,42.5
Lasiodiplodia gonubiensis,Eukaryota;Fungi;Ascomycetes,GCA_009829795.1,41.1421,54.7
Lasiodiplodia pseudotheobromae,Eukaryota;Fungi;Ascomycetes,GCA_009829805.1,43.0089,54.7
Neofusicoccum kwambonambiense,Eukaryota;Fungi;Ascomycetes,GCA_009829855.1,44.2139,56.1
Taiwanofungus camphoratus,Eukaryota;Fungi;Basidiomycetes,GCA_000766995.1,32.1556,50.6
Solanum chaucha,Eukaryota;Plants;Land Plants,GCA_009849625.1,790.337,35.3
Solanum x juzepczukii,Eukaryota;Plants;Land Plants,GCA_009849685.1,1002.42,35.4
Solanum x curtilobum,Eukaryota;Plants;Land Plants,GCA_009849645.1,1207.84,36.3
Solanum ahanhuiri,Eukaryota;Plants;Land Plants,GCA_009849805.1,828.903,35.8
Alaus oculatus,Eukaryota;Animals;Insects,GCA_009852465.1,188.381,45.6
Rafflesia leonardi,Eukaryota;Plants;Land Plants,GCA_009866635.1,121.495,26.2
Limacina bulimoides,Eukaryota;Animals;Other Animals,GCA_009866985.1,2901.94,34.1
Neelides sp. FZ-2019,Eukaryota;Animals;Insects,GCA_009869795.1,97.7651,34.1
Mesaphorura yosii,Eukaryota;Animals;Insects,GCA_009869945.1,97.9839,44.1
Adela reaumurella,Eukaryota;Animals;Insects,GCA_009867175.1,874.161,39.8
Aratinga weddellii,Eukaryota;Animals;Birds,GCA_009867205.1,1114.05,41.9
Adranes taylori,Eukaryota;Animals;Insects,GCA_009867245.1,887.888,33.4
Toxicodendron radicans,Eukaryota;Plants;Land Plants,GCA_009867345.1,454.874,37.3
Psittacus timneh,Eukaryota;Animals;Birds,GCA_009867315.1,1103.92,41.7
Oncopodura yosiiana,Eukaryota;Animals;Insects,GCA_009869805.1,118.35,31.3
Pseudachorutes palmiensis,Eukaryota;Animals;Insects,GCA_009869845.1,77.0808,41.1
Tomocerus qinae,Eukaryota;Animals;Insects,GCA_009869885.1,264.86,34.3
Ceratophysella communis,Eukaryota;Animals;Insects,GCA_009869905.1,162.375,39.7
Thalassaphorura encarpata,Eukaryota;Animals;Insects,GCA_009869925.1,130.905,36.8
Pseudobourletiella spinata,Eukaryota;Animals;Insects,GCA_009870155.1,208.314,43.1
Pygmarrhopalites habei,Eukaryota;Animals;Insects,GCA_009870185.1,211.516,37.4
Lipothrix lubbocki,Eukaryota;Animals;Insects,GCA_009872335.1,244.674,34.5
Sminthurides bifidus,Eukaryota;Animals;Insects,GCA_009872375.1,130.023,42.1
Henneguya salminicola,Eukaryota;Animals;Other Animals,GCA_009887335.1,61.4438,29
Colletotrichum destructivum,Eukaryota;Fungi;Ascomycetes,GCA_009900065.1,52.146,54
Morus alba,Eukaryota;Plants;Land Plants,GCA_012066045.3,336.456,34.4027
Pholiota adiposa,Eukaryota;Fungi;Basidiomycetes,GCA_009935795.1,54.8332,48.5
Stevia rebaudiana,Eukaryota;Plants;Land Plants,GCA_009936405.1,411.383,34.6
Anodorhynchus hyacinthinus,Eukaryota;Animals;Birds,GCA_009936445.1,1119.46,41.6
Taenaris catops,Eukaryota;Animals;Insects,GCA_009936525.1,456.368,36.6
Anentome helena,Eukaryota;Animals;Other Animals,GCA_009936545.1,1720.19,43.7
Cryptococcus floricola,Eukaryota;Fungi;Basidiomycetes,GCA_006352305.1,21.7432,53.475
Delphinella strobiligena,Eukaryota;Fungi;Ascomycetes,GCA_009982845.1,29.2091,48.1
Lizonia empirigonia,Eukaryota;Fungi;Ascomycetes,GCA_009982855.1,51.5215,52.3
Chrysaora fuscescens,Eukaryota;Animals;Other Animals,GCA_009936425.1,266.406,37.6
Tomocerus minor,Eukaryota;Animals;Insects,GCA_009936455.1,332.594,34.9
Microthlaspi erraticum,Eukaryota;Plants;Land Plants,GCA_902728155.2,170.423,37.9
Colias croceus,Eukaryota;Animals;Insects,GCA_905220415.1,324.912,33.5957
Hyles vespertilio,Eukaryota;Animals;Insects,GCA_009982885.1,651.413,36.5996
Aenictocupidus jacobsonorum,Eukaryota;Animals;Insects,GCA_010014765.1,178.224,44.8
Anisolabis maritima,Eukaryota;Animals;Insects,GCA_010014785.1,641.675,31.1
Danaus melanippus,Eukaryota;Animals;Insects,GCA_010014825.1,354.197,33.1
Apostichopus leukothele,Eukaryota;Animals;Other Animals,GCA_010014835.1,480.516,36.9
Pyrrhura frontalis,Eukaryota;Animals;Birds,GCA_010014865.1,1112.82,41.9
Syngnathus floridae,Eukaryota;Animals;Fishes,GCA_010014945.1,367.728,43.7
Delias pasithoe,Eukaryota;Animals;Insects,GCA_010014985.1,297.182,38.4
Psitteuteles goldiei,Eukaryota;Animals;Birds,GCA_010014875.1,1125.67,42.1
Lorius garrulus,Eukaryota;Animals;Birds,GCA_010014925.1,1091.73,41.9
Bolitophila cinerea,Eukaryota;Animals;Insects,GCA_010015015.1,365.299,32.8
Andricus quercuslanigera,Eukaryota;Animals;Insects,GCA_010014905.1,1336.78,30.4
Pyrrhura griseipectus,Eukaryota;Animals;Birds,GCA_010014965.1,1129.19,41.9
Lophochroa leadbeateri,Eukaryota;Animals;Birds,GCA_010015045.1,1069.98,41.5
Actinopyga echinites,Eukaryota;Animals;Other Animals,GCA_010015985.1,899.12,39.1
Alatinidae sp. Z8VKAUB7J3,Eukaryota;Animals;Other Animals,GCA_010016025.1,1400.7,40
Zanna intricata,Eukaryota;Animals;Insects,GCA_010016005.2,2129.58,29.9
"Carybdea marsupialis auct. non (Linnaeus, 1758)",Eukaryota;Animals;Other Animals,GCA_010016065.1,1286.92,38.8
Actias luna,Eukaryota;Animals;Insects,GCA_010014465.1,684.276,37.7
Ara chloropterus,Eukaryota;Animals;Birds,GCA_010014725.1,1117.85,43.8
Stiretrus anchorago,Eukaryota;Animals;Insects,GCA_010014745.1,866.582,32.7
Trichoderma sp. TW21990_1,Eukaryota;Fungi;Ascomycetes,GCA_010015515.1,36.146,49.3
Lontra canadensis,Eukaryota;Animals;Mammals,GCA_010015895.1,2405.75,41.4
Podosphaera xanthii,Eukaryota;Fungi;Ascomycetes,GCA_010015925.1,209.068,44.3
Eudyptes filholi,Eukaryota;Animals;Birds,GCA_010085365.1,1223.98,41
Chrysina resplendens,Eukaryota;Animals;Insects,GCA_010091895.1,611.44,37.1
Megadyptes antipodes antipodes,Eukaryota;Animals;Birds,GCA_010078485.1,1314.94,40.3
Eudyptula novaehollandiae,Eukaryota;Animals;Birds,GCA_010078495.1,1353.67,40.8
Eudyptes schlegeli,Eukaryota;Animals;Birds,GCA_010080425.1,1308.18,40.5
Eudyptula albosignata,Eukaryota;Animals;Birds,GCA_010080465.1,1370.51,40.5
Eudyptes moseleyi,Eukaryota;Animals;Birds,GCA_010082375.1,1301.65,40.2
Eudyptes chrysolophus,Eukaryota;Animals;Birds,GCA_010084205.1,1365.7,40.9
Eudyptes robustus,Eukaryota;Animals;Birds,GCA_010085315.1,1241.68,41.6
Eudyptes pachyrhynchus,Eukaryota;Animals;Birds,GCA_010085335.1,1295.51,41
Eudyptes sclateri,Eukaryota;Animals;Birds,GCA_010078445.1,1211.4,41.1
Myxobolus squamalis,Eukaryota;Animals;Other Animals,GCA_010108815.1,43.6718,27.3
Rhombomys opimus,Eukaryota;Animals;Mammals,GCA_010120015.1,2376.01,39.3
Fragaria nilgerrensis,Eukaryota;Plants;Land Plants,GCA_010134655.1,270.303,38.5384
Eremomyces bilateralis CBS 781.70,Eukaryota;Fungi;Ascomycetes,GCA_010015585.1,26.864,52.2
Poeciliopsis retropinna,Eukaryota;Animals;Fishes,GCA_010277075.1,621.859,38.8002
Poeciliopsis turrubarensis,Eukaryota;Animals;Fishes,GCA_010277015.1,596.997,39
Kewa caespitosa,Eukaryota;Plants;Land Plants,GCA_900322205.1,664.629,30.5
Pharnaceum exiguum,Eukaryota;Plants;Land Plants,GCA_900322385.1,287.973,33.1
Macarthuria australis,Eukaryota;Plants;Land Plants,GCA_900322265.1,482.89,35.6
Corrigiola litoralis,Eukaryota;Plants;Land Plants,GCA_901111285.1,304.398,37.6
Limeum aethiopicum,Eukaryota;Plants;Land Plants,GCA_901111325.1,1153.03,27.1
Trichogramma evanescens,Eukaryota;Animals;Insects,GCA_902732785.1,213.671,39.8
Bos grunniens x Bos taurus,Eukaryota;Animals;Mammals,GCA_009493655.1,2668.88,41.8947
Didymella exigua CBS 183.55,Eukaryota;Fungi;Ascomycetes,GCA_010094145.1,34.3892,52.7
Clathrospora elynae,Eukaryota;Fungi;Ascomycetes,GCA_010015635.1,37.389,51.9
Bacillariophyta sp.,Eukaryota;Other;Other,GCA_010367165.1,37.6326,44.9
Buteo japonicus,Eukaryota;Animals;Birds,GCA_010312235.1,1259.72,41.8
Polistes metricus,Eukaryota;Animals;Insects,GCA_010416925.1,219.839,32.2
Polistes fuscatus,Eukaryota;Animals;Insects,GCA_010416935.1,219.117,32.1
Polistes dorsalis,Eukaryota;Animals;Insects,GCA_010416905.1,209.288,31.8
Rhizodiscina lignyota,Eukaryota;Fungi;Ascomycetes,GCA_010015805.1,33.4264,51
Lophiotrema nucula,Eukaryota;Fungi;Ascomycetes,GCA_010015825.1,48.6422,49.4
Dothidotthia symphoricarpi CBS 119687,Eukaryota;Fungi;Ascomycetes,GCA_010015815.1,34.4335,47.9
Byssothecium circinans,Eukaryota;Fungi;Ascomycetes,GCA_010015675.1,49.2887,48.9
Setomelanomma holmii,Eukaryota;Fungi;Ascomycetes,GCA_010015745.1,39.1796,52
Amniculicola lignicola CBS 123094,Eukaryota;Fungi;Ascomycetes,GCA_010015725.1,49.5766,47.8
Aaosphaeria arxii CBS 175.79,Eukaryota;Fungi;Ascomycetes,GCA_010015735.1,38.901,49.9
Bimuria novae-zelandiae CBS 107.79,Eukaryota;Fungi;Ascomycetes,GCA_010015655.1,78.1835,44.6
Delitschia confertaspora ATCC 74209,Eukaryota;Fungi;Ascomycetes,GCA_010093945.1,31.1591,48.5
Viridothelium virens,Eukaryota;Fungi;Ascomycetes,GCA_010094025.1,32.16,48.9
Trematosphaeria pertusa,Eukaryota;Fungi;Ascomycetes,GCA_010094035.1,47.7458,51.4
Westerdykella ornata,Eukaryota;Fungi;Ascomycetes,GCA_010094085.1,26.9797,53
Didymosphaeria enalia,Eukaryota;Fungi;Ascomycetes,GCA_010094045.1,61.2077,41.6
Decorospora gaudefroyi,Eukaryota;Fungi;Ascomycetes,GCA_010015605.1,30.5594,52.2
Strombidium stylifer,Eukaryota;Protists;Other Protists,GCA_010577775.2,70.9627,46.3
Trichodelitschia bisporula,Eukaryota;Fungi;Ascomycetes,GCA_010356995.1,25.7896,56.6
Odontomachus brunneus,Eukaryota;Animals;Insects,GCA_010583005.1,393.037,40.3
Tothia fuscella,Eukaryota;Fungi;Ascomycetes,GCA_010583015.1,36.7818,46.5
Karstenula rhodostoma CBS 690.94,Eukaryota;Fungi;Ascomycetes,GCA_010093485.1,45.0744,47.6
Lindgomyces ingoldianus,Eukaryota;Fungi;Ascomycetes,GCA_010093535.1,69.0306,42
Lineolata rhizophorae,Eukaryota;Fungi;Ascomycetes,GCA_010093515.1,31.1437,56.1
Lophium mytilinum,Eukaryota;Fungi;Ascomycetes,GCA_010093605.1,43.4122,50
Neohortaea acidophila,Eukaryota;Fungi;Ascomycetes,GCA_010093505.1,20.4324,56.5
Antarctomyces pellizariae,Eukaryota;Fungi;Ascomycetes,GCA_010623925.1,24.218,49.9
Stegodyphus dumicola,Eukaryota;Animals;Other Animals,GCA_010614865.1,2551.87,33.3
Tetragonula carbonaria,Eukaryota;Animals;Insects,GCA_010645115.1,299.55,37.5
Tetragonula clypearis,Eukaryota;Animals;Insects,GCA_010645135.1,294.05,38
Tetragonula davenporti,Eukaryota;Animals;Insects,GCA_010645165.1,284.611,37.3
Tetragonula hockingsi,Eukaryota;Animals;Insects,GCA_010645185.1,307.102,37.7
Linum bienne,Eukaryota;Plants;Land Plants,GCA_010665285.1,293.579,38.2
Sporidiobolus pararoseus,Eukaryota;Fungi;Basidiomycetes,GCA_010758995.1,21.483,47.6
Exophiala phaeomuriformis,Eukaryota;Fungi;Ascomycetes,GCA_010883475.1,25.8683,51.6
Belonocnema treatae,Eukaryota;Animals;Insects,GCA_010883055.1,1538.69,31.4059
Macroventuria anomochaeta,Eukaryota;Fungi;Ascomycetes,GCA_010093625.1,33.3361,52.6
Massarina eburnea CBS 473.64,Eukaryota;Fungi;Ascomycetes,GCA_010093635.1,38.2369,49.7
Microthyrium microscopicum,Eukaryota;Fungi;Ascomycetes,GCA_010405405.1,37.1207,43.8
Sinapis alba,Eukaryota;Plants;Land Plants,GCA_012274485.2,449.668,36.8
Asobara japonica,Eukaryota;Animals;Insects,GCA_017141405.1,270.937,38.6
Saccharomycopsis schoenii,Eukaryota;Fungi;Ascomycetes,GCA_010994365.1,13.791,33.5
Saccharomycopsis crataegensis,Eukaryota;Fungi;Ascomycetes,GCA_010994405.1,15.3704,36.2
Pseudovirgaria hyperparasitica,Eukaryota;Fungi;Ascomycetes,GCA_010093815.1,35.4401,47.5
Polyplosphaeria fusca,Eukaryota;Fungi;Ascomycetes,GCA_010093805.1,37.0098,53.3
Teratosphaeria nubilosa,Eukaryota;Fungi;Ascomycetes,GCA_010093825.1,28.4431,52.2
Mytilinidion resinicola,Eukaryota;Fungi;Ascomycetes,GCA_010093595.1,47.2751,50.5
Ophiobolus disseminans,Eukaryota;Fungi;Ascomycetes,GCA_010093685.1,41.6838,51.7
Plenodomus tracheiphilus IPT5,Eukaryota;Fungi;Ascomycetes,GCA_010093695.1,34.2426,51.4
Ignelater luminosus,Eukaryota;Animals;Insects,GCA_011009095.1,842.899,32
Sporothrix phasma,Eukaryota;Fungi;Ascomycetes,GCA_016097075.1,30.9761,57.1
Carya cathayensis,Eukaryota;Plants;Land Plants,GCA_011037825.1,706.397,35.8
Populus alba x Populus glandulosa,Eukaryota;Plants;Land Plants,GCA_011022345.1,415.53,33.9
Mucor lusitanicus,Eukaryota;Fungi;Other Fungi,GCA_010203745.1,36.8174,42.2
Massariosphaeria phaeospora,Eukaryota;Fungi;Ascomycetes,GCA_011032825.1,42.1056,50.3
Phlebia tremellosa,Eukaryota;Fungi;Basidiomycetes,GCA_011032875.1,36.1418,51.7
Limnodynastes dumerilii,Eukaryota;Animals;Amphibians,GCA_011038615.1,2378.68,36.8
Xylaria multiplex,Eukaryota;Fungi;Ascomycetes,GCA_011057905.1,45.5597,46.9
Drosophila gunungcola,Eukaryota;Animals;Insects,GCA_011057485.1,168.095,38.9
Pterocles orientalis,Eukaryota;Animals;Birds,GCA_011057875.1,1201.76,40
Melospiza melodia,Eukaryota;Animals;Birds,GCA_013398205.1,1061.25,42.2
Neopestalotiopsis sp. 37M,Eukaryota;Fungi;Ascomycetes,GCA_011058875.1,50.5045,50.1
Curvularia kusanoi,Eukaryota;Fungi;Ascomycetes,GCA_011058905.1,33.3407,52.1
Didymella keratinophila,Eukaryota;Fungi;Ascomycetes,GCA_011058865.1,36.2175,52.8
Didymella heteroderae,Eukaryota;Fungi;Ascomycetes,GCA_011058895.1,37.0693,52.7
Aspergillus sp. ATCC 12892,Eukaryota;Fungi;Ascomycetes,GCA_002894705.1,41.1661,47.6
Trichoderma lentiforme,Eukaryota;Fungi;Ascomycetes,GCA_011066345.1,38.3154,49.6
Brettanomyces nanus,Eukaryota;Fungi;Ascomycetes,GCA_011074865.2,10.1869,41.4769
Colletotrichum scovillei,Eukaryota;Fungi;Ascomycetes,GCA_011075155.1,52.0322,51.8
Dicyema japonicum,Eukaryota;Animals;Other Animals,GCA_011109175.1,67.5424,35.2
Antigone vipio,Eukaryota;Animals;Birds,GCA_012488435.1,1181.56,42
Furcasterigmium furcatum,Eukaryota;Fungi;Ascomycetes,GCA_001599815.1,40.3207,57.7
Teleogryllus occipitalis,Eukaryota;Animals;Insects,GCA_011170035.1,1933.85,26.5
Trichogramma brassicae,Eukaryota;Animals;Insects,GCA_902806795.1,235.387,39.8
Oxyura jamaicensis,Eukaryota;Animals;Birds,GCA_011077185.1,1147.59,42.0361
Heteronetta atricapilla,Eukaryota;Animals;Birds,GCA_011075105.1,1151.88,42.164
Nettapus auritus,Eukaryota;Animals;Birds,GCA_011076525.1,1134.55,41.799
Stictonetta naevosa,Eukaryota;Animals;Birds,GCA_011074415.1,1132.7,41.7474
Tetradesmus acuminatus,Eukaryota;Plants;Green Algae,GCA_902809745.2,119.241,55
Apiotrichum mycotoxinovorans,Eukaryota;Fungi;Basidiomycetes,GCA_013177335.1,30.7497,57.5788
Humicola grisea var. thermoidea,Eukaryota;Fungi;Ascomycetes,GCA_011316235.1,28.7539,55.9
Rusavskia elegans,Eukaryota;Fungi;Ascomycetes,GCA_011316305.1,44.3176,40.7
Coniella vitis,Eukaryota;Fungi;Ascomycetes,GCA_011317545.1,41.5386,49.6
Macrocybe gigantea,Eukaryota;Fungi;Basidiomycetes,GCA_011319805.1,41.2334,49.8
Phytophthora betacei,Eukaryota;Protists;Other Protists,GCA_011320135.1,270.894,51.1
Scortechinia acanthostroma,Eukaryota;Fungi;Ascomycetes,GCA_011319215.1,959.634,59.6
Geoglossum glabrum,Eukaryota;Fungi;Ascomycetes,GCA_011319295.1,743.723,57.5
Cynomys gunnisoni,Eukaryota;Animals;Mammals,GCA_011316645.1,2674.37,40
Eupsittula pertinax,Eukaryota;Animals;Birds,GCA_011317185.1,1171.65,42.3
Bertia moriformis,Eukaryota;Fungi;Ascomycetes,GCA_011317325.1,417.331,61.6
Androctonus mauritanicus,Eukaryota;Animals;Other Animals,GCA_011317285.1,1459.99,34.9
Paelopatides confundens,Eukaryota;Animals;Other Animals,GCA_011317855.1,1378.87,37.4
Chaetosphaerella phaeostroma,Eukaryota;Fungi;Ascomycetes,GCA_011319245.1,589.454,57.5
Echinosphaeria canescens,Eukaryota;Fungi;Ascomycetes,GCA_011319275.1,678.199,59.2
Carex littledalei,Eukaryota;Plants;Land Plants,GCA_011114355.1,373.853,35.4512
Picochlorum costavermella,Eukaryota;Plants;Green Algae,GCA_011316045.1,14.6424,45.9185
Melanerpes aurifrons,Eukaryota;Animals;Birds,GCA_011125475.1,1309.63,45.8
Penicillium rolfsii,Eukaryota;Fungi;Ascomycetes,GCA_011392555.1,32.3639,49.5
Dactylonectria torresensis,Eukaryota;Fungi;Ascomycetes,GCA_011426275.1,65.3279,50.2
Lysiphlebus fabarum,Eukaryota;Animals;Insects,GCA_011426435.1,140.706,23.8
Ericerus pela,Eukaryota;Animals;Insects,GCA_011428145.1,654.86,33.5
Erysimum cheiranthoides,Eukaryota;Plants;Land Plants,GCA_011420285.1,177.181,36.2865
Clarias macrocephalus,Eukaryota;Animals;Fishes,GCA_011419295.1,883.399,39.3
Aphidius ervi,Eukaryota;Animals;Insects,GCA_015776835.1,144.532,23.2
Mortierella sp. BCC40632,Eukaryota;Fungi;Other Fungi,GCA_011634665.1,49.964,47.1
Anneissia japonica,Eukaryota;Animals;Other Animals,GCA_011630105.1,589.628,35
Tetragonula mellipes,Eukaryota;Animals;Insects,GCA_011634685.1,337.572,37.8
Myriosclerotinia sulcatula,Eukaryota;Fungi;Ascomycetes,GCA_902810775.1,0.330777,30.8
Suillellus subvelutipes,Eukaryota;Fungi;Basidiomycetes,GCA_003316035.1,51.7128,48.5
Claviceps cf. purpurea,Eukaryota;Fungi;Ascomycetes,GCA_004016475.1,30.6916,51.5
Catotricha subobsoleta,Eukaryota;Animals;Insects,GCA_011634745.1,310.19,27.8
Aurelia coerulea,Eukaryota;Animals;Other Animals,GCA_011634815.1,669.417,40.9
Gymnobelideus leadbeateri,Eukaryota;Animals;Mammals,GCA_011680675.1,3469.28,39.2
Tetramorium immigrans,Eukaryota;Animals;Insects,GCA_011636585.1,227.079,37.6
Tetramorium bicarinatum,Eukaryota;Animals;Insects,GCA_011636605.1,229.238,37.8
Tetramorium simillimum,Eukaryota;Animals;Insects,GCA_011636635.1,232.156,38.3
Tetramorium parvispinum,Eukaryota;Animals;Insects,GCA_011638315.1,229.641,37.8
Alaudala cheleensis,Eukaryota;Animals;Birds,GCA_013398995.1,1069.22,41.5
Fusarium cerealis,Eukaryota;Fungi;Ascomycetes,GCA_012600195.1,37.215,48
Cladosporium sp. TM138-S3,Eukaryota;Fungi;Ascomycetes,GCA_011745625.1,28.0109,55.7
Marronus borbonicus,Eukaryota;Animals;Insects,GCA_902655005.2,441.466,35.9
Penicillium sp. OUCMDZ-019,Eukaryota;Fungi;Ascomycetes,GCA_011750695.1,31.4519,48
Marssonina rosae,Eukaryota;Fungi;Ascomycetes,GCA_011750715.1,38.5895,44.9
Aeorestes cinereus,Eukaryota;Animals;Mammals,GCA_011751065.1,2149.06,41.1
Arvicanthis niloticus,Eukaryota;Animals;Mammals,GCA_011762505.1,2496.76,41.4585
Tortispora sangerardonensis,Eukaryota;Fungi;Ascomycetes,GCA_011751505.1,11.836,34.7
Sonneratia caseolaris,Eukaryota;Plants;Land Plants,GCA_900006705.1,207.934,40.6
Eruca vesicaria subsp. sativa,Eukaryota;Plants;Land Plants,GCA_902460325.1,1.21279,35.6
Eperua falcata,Eukaryota;Plants;Land Plants,GCA_900006205.1,252.365,33.6
Chrysaora chesapeakei,Eukaryota;Animals;Other Animals,GCA_011763395.1,457.122,40.2
Heteractis magnifica,Eukaryota;Animals;Other Animals,GCA_011763375.1,376.947,38.1
Geoglossum cookeanum,Eukaryota;Fungi;Ascomycetes,GCA_011763415.1,686.822,57.7
Mormyrus iriodes,Eukaryota;Animals;Fishes,GCA_011763525.1,756.95,43.6
Lythrypnus dalli,Eukaryota;Animals;Fishes,GCA_011763505.1,830.692,40.6
Callirhytis sp. RG_2019_326,Eukaryota;Animals;Insects,GCA_011762715.1,1117.28,34.8
Pionus senilis,Eukaryota;Animals;Birds,GCA_011762725.1,1067.58,42.9
Pyrrhura molinae,Eukaryota;Animals;Birds,GCA_011763355.1,1122.25,41.9
Rhinocypha anisoptera,Eukaryota;Animals;Insects,GCA_011762765.1,1871.8,39.7
Tympanopsis confertula,Eukaryota;Fungi;Ascomycetes,GCA_011763435.1,1053.86,59.3
Pyrrhura perlata,Eukaryota;Animals;Birds,GCA_011763455.1,1111.47,42
Peronospora destructor,Eukaryota;Protists;Other Protists,GCA_011800735.1,29.3348,48.5
Nymphaea thermarum,Eukaryota;Plants;Land Plants,GCA_011799765.1,368.003,37.8
Galium porrigens var. tenue,Eukaryota;Plants;Land Plants,GCA_012274505.1,434.509,38.3
Hepatocystis sp. ex Piliocolobus tephrosceles,Eukaryota;Protists;Apicomplexans,GCA_902459845.2,19.9825,21.9913
Asparagus setaceus,Eukaryota;Plants;Land Plants,GCA_012295165.1,710.152,38.532
Eragrostis nindensis,Eukaryota;Plants;Land Plants,GCA_012490785.1,986.2,46
Ganoderma multipileum BCRC 37180,Eukaryota;Fungi;Basidiomycetes,GCA_000338015.1,46.3836,55.3
Phalacrocorax pelagicus,Eukaryota;Animals;Birds,GCA_002173435.1,1210.66,42
Clarireedia sp. CPB17,Eukaryota;Fungi;Ascomycetes,GCA_002242865.1,36.3963,46.6
Clarireedia jacksonii,Eukaryota;Fungi;Ascomycetes,GCA_002242905.1,39.4688,43.3
Clarireedia monteithiana,Eukaryota;Fungi;Ascomycetes,GCA_002242955.1,36.1844,46.1
Clarireedia sp. SE16F4,Eukaryota;Fungi;Ascomycetes,GCA_002242985.1,36.0039,46.1
Blastomyces emzantsi,Eukaryota;Fungi;Ascomycetes,GCA_003206725.1,34.0485,51.4
Helotiales sp. DMI_Dod_QoI,Eukaryota;Fungi;Ascomycetes,GCA_009613015.1,44.592,46.7
Hypomyces rosellus,Eukaryota;Fungi;Ascomycetes,GCA_011799845.1,38.4751,48.2
Fonsecaea pugnacius,Eukaryota;Fungi;Ascomycetes,GCA_011800825.1,34.8851,51.5
Dissostichus mawsoni,Eukaryota;Animals;Fishes,GCA_011823955.1,926.363,41.5
Suillus brevipes Sb2,Eukaryota;Fungi;Basidiomycetes,GCA_011800875.2,52.0279,47.4
Phytophthora boehmeriae,Eukaryota;Protists;Other Protists,GCA_011947355.1,52.0855,51.5
Phytophthora constricta,Eukaryota;Protists;Other Protists,GCA_011947335.1,84.7162,52.1
Colletotrichum karsti,Eukaryota;Fungi;Ascomycetes,GCA_011947395.2,51.85,52.7
Phytophthora macrochlamydospora,Eukaryota;Protists;Other Protists,GCA_011947325.1,69.8526,53.8
Phytophthora quininea,Eukaryota;Protists;Other Protists,GCA_011947345.1,87.6499,53.4
Colletotrichum camelliae,Eukaryota;Fungi;Ascomycetes,GCA_011947485.1,62.345,50
Pollicipes pollicipes,Eukaryota;Animals;Other Animals,GCA_011947565.2,770.09,52.3
Arabis nemorensis,Eukaryota;Plants;Land Plants,GCA_902206195.3,192.127,28.2
Bombus bifarius,Eukaryota;Animals;Insects,GCA_011952205.1,266.785,38
Bombus vancouverensis nearcticus,Eukaryota;Animals;Insects,GCA_011952275.1,282.134,38
