File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV93_ani95_cLOW_stTrue_r3_0.95,339.95,153.04,1:27.20,831842520, 12 ,565%
RefSeqV93_ani100_cHIGH_stFalse_r6_0.45,362.52,152.77,1:32.57,830236368, 12 ,556%
RefSeqV93_RH_S003__insert_270_0.85,2906.86,218.12,3:03.46,834063132, 24 ,1703%
RefSeqV93_UnAmbiguouslyMapped_ds.cityparks_0.95,21.56,107.81,0:41.72,609668472, 24 ,310%
RefSeqV93_ani97_cHIGH_stFalse_r1_0.90,371.18,157.79,1:33.75,833776072, 12 ,564%
RefSeqV93_MGRG_nanopore_b3.pass.2d_0.65,0.22,0.03,0:00.06,148700, 24 ,387%
RefSeqV93_ani97_cLOW_stFalse_r9_0.15,348.56,159.51,1:33.82,824816308, 12 ,541%
RefSeqV93_ani100_cHIGH_stTrue_r1_0.60,357.36,149.44,1:29.76,833633040, 12 ,564%
RefSeqV93_HMP_even_454_SRR072233_0.20,147.96,113.33,0:44.25,556220996, 24 ,590%
RefSeqV93_ani95_cLOW_stFalse_r3_0.90,339.89,161.52,1:39.39,828115004, 12 ,504%
RefSeqV93_ani100_cLOW_stFalse_r6_0.20,359.97,156.61,1:29.83,827714964, 12 ,575%
RefSeqV93_ani95_cLOW_stFalse_r4_0.10,367.70,157.80,1:33.85,830228012, 12 ,559%
RefSeqV93_RM1_S002__insert_5000_1.00,920.45,172.10,1:38.12,833890252, 24 ,1113%
RefSeqV93_BMI_bmi_reads_0.10,99.94,101.56,0:37.72,450798800, 24 ,534%
RefSeqV93_RH_S002__insert_270_1.00,2822.86,218.30,3:05.66,833995532, 24 ,1638%
RefSeqV93_ani97_cHIGH_stFalse_r6_0.10,351.80,157.75,1:32.45,833728784, 12 ,551%
RefSeqV93_ani99_cHIGH_stTrue_r6_0.45,358.48,156.05,1:30.57,833723752, 12 ,568%
RefSeqV93_ani100_cLOW_stTrue_r9_0.45,359.14,160.52,1:35.18,832478748, 12 ,545%
RefSeqV93_ani95_cLOW_stTrue_r4_0.15,321.26,156.81,1:32.02,833522860, 12 ,519%
RefSeqV93_ani97_cLOW_stTrue_r1_0.85,336.45,149.87,1:26.71,833121016, 12 ,560%
RefSeqV93_ani99_cLOW_stFalse_r1_0.05,349.57,156.29,1:32.95,829811712, 12 ,544%
RefSeqV93_ani99_cHIGH_stFalse_r3_0.80,350.26,154.56,1:29.89,833728944, 12 ,561%
RefSeqV93_ani97_cHIGH_stFalse_r2_0.20,382.20,162.09,1:36.80,833715880, 12 ,562%
RefSeqV93_ani95_cLOW_stTrue_r2_1.00,350.17,153.68,1:29.27,831010312, 12 ,564%
RefSeqV93_ani95_cLOW_stTrue_r0_0.25,356.61,153.91,1:29.67,833184676, 12 ,569%
RefSeqV93_ani99_cHIGH_stTrue_r2_0.75,357.59,154.27,1:29.57,833723156, 12 ,571%
RefSeqV93_ani99_cLOW_stFalse_r5_0.35,342.02,154.17,1:28.69,828109308, 12 ,559%
RefSeqV93_Huttenhower_LC7_0.90,4.24,27.77,0:11.94,152054976, 24 ,268%
RefSeqV93_ani95_cLOW_stFalse_r0_0.20,379.86,162.24,1:38.53,829600396, 12 ,550%
RefSeqV93_ani100_cLOW_stFalse_r5_0.90,356.68,155.61,1:29.55,823938476, 12 ,572%
RefSeqV93_Mavromatis_simLC_0.35,21.13,100.97,0:38.55,534810564, 24 ,316%
RefSeqV93_ani100_cHIGH_stTrue_r5_0.50,336.52,144.91,1:26.61,833707800, 12 ,555%
RefSeqV93_ani100_cLOW_stFalse_r2_0.10,371.37,164.94,1:35.69,831500244, 12 ,560%
RefSeqV93_ani97_cLOW_stTrue_r2_0.35,322.09,156.83,1:33.50,833413080, 12 ,512%
RefSeqV93_ani99_cHIGH_stFalse_r0_0.30,368.95,157.49,1:31.58,833725508, 12 ,574%
RefSeqV93_UnAmbiguouslyMapped_ds.gut_0.90,8.09,39.65,0:15.31,226843036, 24 ,311%
RefSeqV93_ani100_cHIGH_stFalse_r2_0.75,349.60,135.06,1:20.74,758821136, 12 ,600%
RefSeqV93_Huttenhower_LC8_0.90,4.32,29.91,0:12.73,173902080, 24 ,268%
RefSeqV93_ani100_cLOW_stTrue_r2_0.75,349.78,152.50,1:28.36,821089032, 12 ,568%
RefSeqV93_Raiphy_eval_RAIphy_0.70,23.84,99.26,0:38.71,570110424, 24 ,317%
RefSeqV93_MGRG_nanopore_b4.fail.2d_1.00,0.75,4.18,0:04.62,22291816, 24 ,106%
RefSeqV93_RH_S005__insert_270_0.60,3082.30,237.54,3:19.41,834757492, 24 ,1664%
RefSeqV93_ani97_cLOW_stFalse_r0_1.00,361.92,160.95,1:35.51,830768180, 12 ,547%
RefSeqV93_ani97_cHIGH_stTrue_r5_0.65,352.52,157.29,1:32.13,833750156, 12 ,553%
RefSeqV93_ani97_cLOW_stFalse_r2_0.25,339.08,156.12,1:30.93,828138572, 12 ,544%
RefSeqV93_Mavromatis_simMC_0.40,23.18,105.01,0:38.86,580165120, 24 ,329%
RefSeqV93_NA12878_NegControl_SL126488_0_0.00,392.10,246.96,2:21.75,829959784, 24 ,450%
RefSeqV93_ani97_cLOW_stFalse_r9_0.30,345.82,151.30,1:35.88,824791416, 12 ,518%
RefSeqV93_MGRG_nanopore_b3.pass.2d_0.40,0.22,0.03,0:00.06,148660, 24 ,392%
RefSeqV93_ani100_cHIGH_stTrue_r1_0.45,371.34,158.50,1:37.64,833645700, 12 ,542%
RefSeqV93_ani100_cLOW_stFalse_r6_0.05,371.69,162.19,1:37.06,827738840, 12 ,550%
RefSeqV93_HMP_even_454_SRR072233_0.05,145.88,124.21,0:57.90,556268256, 24 ,466%
RefSeqV93_Huttenhower_LC4_0.05,4.41,28.57,0:12.30,154118508, 24 ,268%
RefSeqV93_ani97_cLOW_stTrue_r6_0.20,349.92,157.10,1:30.23,833468508, 12 ,561%
RefSeqV93_ani99_cHIGH_stFalse_r4_0.25,354.54,155.54,1:30.51,833724240, 12 ,563%
RefSeqV93_ani100_cHIGH_stFalse_r6_0.60,365.74,156.92,1:35.63,830225148, 12 ,546%
RefSeqV93_ani99_cHIGH_stFalse_r6_1.00,339.86,150.49,1:27.83,833514896, 12 ,558%
RefSeqV93_ani97_cHIGH_stFalse_r6_0.35,348.18,150.33,1:29.51,833715512, 12 ,556%
RefSeqV93_ani95_cLOW_stTrue_r4_0.30,344.08,152.17,1:28.01,833529196, 12 ,563%
RefSeqV93_ani99_cHIGH_stTrue_r6_0.60,365.72,157.22,1:30.97,833731260, 12 ,574%
RefSeqV93_ani100_cLOW_stTrue_r9_0.60,314.07,144.94,1:24.48,832482680, 12 ,543%
RefSeqV93_Huttenhower_LC3_0.85,4.39,27.65,0:11.88,157018640, 24 ,269%
RefSeqV93_ani99_cLOW_stFalse_r1_0.20,348.95,157.84,1:32.15,829830576, 12 ,549%
RefSeqV93_RM2_S001__insert_270_0.90,2920.75,219.45,3:09.71,834063128, 24 ,1655%
RefSeqV93_ani95_cLOW_stFalse_r4_0.35,362.47,151.84,1:29.36,830282812, 12 ,575%
RefSeqV93_ani100_cLOW_stFalse_r1_0.85,366.07,157.79,1:30.59,827656128, 12 ,578%
RefSeqV93_BMI_bmi_reads_0.35,106.24,103.03,0:37.36,450722392, 24 ,560%
RefSeqV93_JGI_SRR033548_0.90,1.25,9.77,0:05.64,52142116, 24 ,195%
RefSeqV93_NegControl_LM_0.15,18.34,121.27,0:47.65,679787636, 24 ,293%
RefSeqV93_ani100_cLOW_stFalse_r9_0.05,378.91,163.62,1:35.80,833142616, 12 ,566%
RefSeqV93_ani97_cHIGH_stTrue_r1_0.70,366.64,154.08,1:29.82,833749520, 12 ,579%
RefSeqV93_ani97_cLOW_stFalse_r6_0.30,356.71,162.78,1:35.19,831647852, 12 ,545%
RefSeqV93_ani99_cHIGH_stFalse_r9_1.00,375.78,164.06,1:39.33,833737744, 12 ,543%
RefSeqV93_MGRG_nanopore_b4.pass.2d_0.25,0.26,0.02,0:00.05,72040, 24 ,501%
RefSeqV93_RM1_S001__insert_5000_0.65,997.83,172.05,1:44.88,834113136, 24 ,1115%
RefSeqV93_ani100_cHIGH_stFalse_r9_0.60,374.08,149.55,1:31.01,833389716, 12 ,575%
RefSeqV93_ani97_cLOW_stTrue_r9_0.20,345.49,153.13,1:29.16,833588896, 12 ,559%
RefSeqV93_ani100_cLOW_stTrue_r6_0.60,337.15,157.44,1:31.11,818629228, 12 ,542%
RefSeqV93_ani99_cHIGH_stTrue_r9_0.60,355.39,159.56,1:32.88,833717140, 12 ,554%
RefSeqV93_MGRG_nanopore_R6_2d_fail_0.65,3.54,35.13,0:14.66,204503928, 24 ,263%
RefSeqV93_ani97_cHIGH_stFalse_r9_0.35,356.61,152.27,1:29.21,833736420, 12 ,570%
RefSeqV93_BioPool_0.95,17.05,36.36,0:09.52,113058952, 24 ,561%
RefSeqV93_JGI_SRR033547_0.90,0.22,0.04,0:00.07,165336, 24 ,340%
RefSeqV93_ani97_cLOW_stFalse_r7_0.95,364.30,164.35,1:35.36,828869368, 12 ,554%
RefSeqV93_UnAmbiguouslyMapped_ds.nycsm_0.70,8.18,42.34,0:16.39,244722392, 24 ,308%
RefSeqV93_ani97_cLOW_stTrue_r8_0.85,347.57,158.79,1:35.83,833679496, 12 ,528%
RefSeqV93_MGRG_nanopore_b4.fail.2d_0.15,0.63,4.34,0:04.67,22290828, 24 ,106%
RefSeqV93_ani100_cLOW_stTrue_r0_0.45,361.96,160.46,1:37.36,827497652, 12 ,536%
RefSeqV93_ani97_cHIGH_stFalse_r8_0.90,367.99,158.62,1:34.26,833773380, 12 ,558%
RefSeqV93_ani100_cHIGH_stTrue_r8_0.60,389.06,164.53,1:38.61,833738868, 12 ,561%
RefSeqV93_ani97_cHIGH_stTrue_r7_0.55,361.04,159.19,1:33.88,833738376, 12 ,554%
RefSeqV93_ani97_cLOW_stFalse_r0_0.15,334.53,155.08,1:32.64,830716756, 12 ,528%
RefSeqV93_ani95_cLOW_stFalse_r2_0.10,340.34,144.85,1:27.89,824994560, 12 ,552%
RefSeqV93_NegControl_MH1_0.75,18.30,123.00,0:49.48,680141396, 24 ,285%
RefSeqV93_MGRG_nanopore_b3.fail.2d_0.70,0.21,0.27,0:00.27,1107540, 24 ,173%
RefSeqV93_ani97_cLOW_stFalse_r8_0.95,329.61,148.81,1:25.70,824358248, 12 ,558%
RefSeqV93_Huttenhower_HC1_0.30,17.00,84.13,0:29.66,439508760, 24 ,340%
RefSeqV93_ani97_cHIGH_stFalse_r0_0.10,363.69,155.08,1:30.37,833689736, 12 ,574%
RefSeqV93_ani95_cLOW_stTrue_r2_0.15,344.22,149.13,1:28.00,830975168, 12 ,560%
RefSeqV93_ani99_cHIGH_stTrue_r0_0.45,346.82,154.08,1:28.92,833710536, 12 ,563%
RefSeqV93_ani97_cLOW_stTrue_r7_0.85,357.15,166.84,1:37.73,833240524, 12 ,536%
RefSeqV93_ani99_cHIGH_stFalse_r5_0.80,364.08,160.17,1:34.66,833729236, 12 ,553%
RefSeqV93_Huttenhower_LC2_0.20,4.47,30.15,0:12.31,170482988, 24 ,281%
RefSeqV93_ani97_cLOW_stTrue_r0_0.05,358.66,154.50,1:38.91,833599828, 12 ,518%
RefSeqV93_ani99_cLOW_stFalse_r0_0.85,341.01,155.20,1:29.42,804593808, 12 ,554%
RefSeqV93_ani99_cHIGH_stFalse_r2_0.00,399.50,164.30,1:42.60,832970976, 12 ,549%
RefSeqV93_ani100_cHIGH_stFalse_r0_0.45,360.74,102.56,1:08.55,461829260, 12 ,675%
RefSeqV93_ani95_cLOW_stTrue_r5_0.95,361.05,157.32,1:33.40,833519748, 12 ,554%
RefSeqV93_ani97_cHIGH_stFalse_r7_0.90,357.35,160.60,1:35.86,833751004, 12 ,540%
RefSeqV93_ani97_cHIGH_stTrue_r8_0.55,360.66,158.92,1:34.84,833728832, 12 ,547%
RefSeqV93_JGI_SRR033549_0.35,25.05,75.05,0:27.53,404751276, 24 ,363%
RefSeqV93_ani100_cHIGH_stTrue_r7_0.60,369.29,151.32,1:30.17,833715456, 12 ,577%
RefSeqV93_ani95_cLOW_stFalse_r5_0.90,358.38,151.19,1:29.02,829849864, 12 ,572%
RefSeqV93_ani100_cLOW_stFalse_r0_0.20,370.23,164.11,1:37.24,824242412, 12 ,549%
RefSeqV93_RH_S001__insert_270_0.50,2804.11,205.36,2:59.17,835060160, 24 ,1679%
RefSeqV93_ani99_cHIGH_stFalse_r9_0.15,373.34,162.26,1:37.57,833738084, 12 ,548%
RefSeqV93_RL_S001__insert_270_0.55,2761.57,208.62,2:57.09,834883244, 24 ,1677%
RefSeqV93_ani97_cHIGH_stTrue_r3_0.40,339.61,150.97,1:27.04,833731584, 12 ,563%
RefSeqV93_NegControl_LM_1.00,18.34,116.37,0:45.81,679956420, 24 ,294%
RefSeqV93_ani97_cLOW_stFalse_r4_0.00,337.86,152.84,1:35.20,816414260, 12 ,515%
RefSeqV93_MGRG_nanopore_b9.pass.2d_0.85,0.18,0.04,0:00.05,58416, 24 ,424%
RefSeqV93_ani97_cLOW_stFalse_r3_0.80,362.81,162.45,1:37.30,830026996, 12 ,539%
RefSeqV93_ani95_cLOW_stFalse_r9_0.05,361.70,150.82,1:29.73,832221688, 12 ,571%
RefSeqV93_ani100_cLOW_stTrue_r4_0.50,361.31,155.73,1:30.11,832493472, 12 ,573%
RefSeqV93_ani95_cLOW_stTrue_r9_0.00,337.09,150.28,1:31.87,833164692, 12 ,530%
RefSeqV93_ani97_cLOW_stTrue_r4_0.10,348.67,158.75,1:32.11,832793380, 12 ,550%
RefSeqV93_ani99_cLOW_stFalse_r4_0.90,352.50,160.64,1:33.01,832920212, 12 ,551%
RefSeqV93_Huttenhower_LC6_0.35,4.18,27.73,0:11.85,164466884, 24 ,269%
RefSeqV93_ani99_cHIGH_stFalse_r6_0.15,352.20,158.59,1:33.02,833488124, 12 ,549%
RefSeqV93_UnAmbiguouslyMapped_ds.buccal_0.20,8.77,21.84,0:08.77,123592528, 24 ,348%
RefSeqV93_ani100_cHIGH_stFalse_r4_0.50,379.58,157.33,1:35.44,815141948, 12 ,562%
RefSeqV93_ani95_cLOW_stTrue_r1_0.80,358.83,157.21,1:33.41,831672036, 12 ,552%
RefSeqV93_ani97_cHIGH_stFalse_r3_0.85,368.86,161.92,1:34.52,833728760, 12 ,561%
RefSeqV93_UnAmbiguouslyMapped_ds.frankengenome.mix_0.25,130.71,151.07,1:03.93,795695752, 24 ,440%
RefSeqV93_UnAmbiguouslyMapped_ds.hous1_0.50,12.28,68.00,0:25.98,389904024, 24 ,309%
RefSeqV93_ani100_cHIGH_stTrue_r3_0.75,388.30,159.12,1:39.67,833705984, 12 ,549%
RefSeqV93_ani95_cLOW_stFalse_r1_0.85,324.36,147.25,1:28.88,824077944, 12 ,530%
RefSeqV93_ani100_cLOW_stFalse_r4_0.35,365.66,162.39,1:34.88,832774884, 12 ,556%
RefSeqV93_RH_S002__insert_270_0.30,2832.25,209.74,3:02.60,835669568, 24 ,1665%
RefSeqV93_ani95_cLOW_stFalse_r6_0.05,352.80,151.71,1:28.19,826143576, 12 ,572%
RefSeqV93_RM1_S002__insert_5000_0.30,936.57,173.44,1:41.30,834484260, 24 ,1095%
RefSeqV93_ABRF_MGRG_10ng_0.00,146.78,1630.56,8:49.22,70212312, 24 ,335%
RefSeqV93_ABRF_MGRG_Normal_0.45,70.43,37.28,0:11.86,113926492, 24 ,907%
RefSeqV93_ABRF_MGRG_1ng_0.70,82.53,42.95,0:11.91,87542728, 24 ,1053%
RefSeqV93_NA12878_NegControl_SL126486_0_0.10,468.93,163.88,1:18.92,808583432, 24 ,801%
RefSeqV93_ani97_cHIGH_stFalse_r4_0.05,371.79,162.87,1:39.29,833731692, 12 ,538%
RefSeqV93_ani95_cLOW_stTrue_r6_0.00,368.69,159.55,1:37.54,830852948, 12 ,541%
RefSeqV93_ani99_cHIGH_stTrue_r4_0.50,357.80,154.12,1:30.43,833719860, 12 ,566%
RefSeqV93_ani99_cLOW_stFalse_r3_0.10,354.20,160.05,1:32.90,829755720, 12 ,553%
RefSeqV93_ani97_cLOW_stTrue_r3_0.90,360.89,163.57,1:35.19,833197268, 12 ,550%
RefSeqV93_ani99_cHIGH_stFalse_r1_0.95,346.73,152.53,1:29.16,833487372, 12 ,559%
RefSeqV93_ani97_cHIGH_stFalse_r2_0.55,368.48,164.19,1:37.19,833714560, 12 ,548%
RefSeqV93_ani95_cLOW_stTrue_r0_0.50,346.80,156.39,1:33.65,833193100, 12 ,537%
RefSeqV93_ani99_cHIGH_stTrue_r2_0.00,346.20,150.30,1:29.36,833717460, 12 ,555%
RefSeqV93_ani100_cHIGH_stFalse_r5_0.80,385.52,156.01,1:36.42,825760272, 12 ,561%
RefSeqV93_ani99_cLOW_stFalse_r5_0.40,352.17,154.48,1:29.66,828110048, 12 ,565%
RefSeqV93_ani95_cLOW_stFalse_r0_0.55,360.70,152.33,1:29.48,829570772, 12 ,573%
RefSeqV93_Mavromatis_simLC_0.40,20.80,101.22,0:39.89,534929752, 24 ,305%
RefSeqV93_MGRG_nanopore_b7.pass.2d_0.90,0.60,2.89,0:03.17,16141768, 24 ,110%
RefSeqV93_ani100_cHIGH_stTrue_r7_1.00,372.25,164.35,1:38.67,833744600, 12 ,543%
RefSeqV93_ani100_cHIGH_stTrue_r5_0.25,341.38,147.80,1:27.42,833707172, 12 ,559%
RefSeqV93_ani100_cLOW_stFalse_r2_0.65,358.12,156.83,1:30.28,831496572, 12 ,570%
RefSeqV93_ani99_cHIGH_stFalse_r0_0.45,364.06,157.92,1:33.53,833726768, 12 ,558%
RefSeqV93_ani97_cLOW_stTrue_r2_0.40,341.81,158.06,1:34.12,833422792, 12 ,531%
RefSeqV93_ani99_cHIGH_stTrue_r5_0.80,356.83,159.56,1:33.02,833728200, 12 ,555%
RefSeqV93_ani100_cHIGH_stFalse_r2_0.00,560.60,3099.12,29:04.55,758622800, 12 ,209%
RefSeqV93_MGRG_nanopore_b8.fail.2d_0.80,1.60,17.61,0:09.27,104905176, 24 ,207%
RefSeqV93_ani100_cLOW_stTrue_r2_0.00,368.65,158.24,1:38.17,821098728, 12 ,536%
RefSeqV93_Raiphy_eval_RAIphy_0.05,24.77,106.13,0:42.76,570053904, 24 ,306%
RefSeqV93_ani97_cHIGH_stTrue_r2_0.90,360.02,157.52,1:32.54,833752504, 12 ,559%
RefSeqV93_RH_S005__insert_270_0.15,3016.88,226.65,3:15.66,835778196, 24 ,1657%
RefSeqV93_ani100_cHIGH_stTrue_r8_1.00,375.02,162.88,1:35.85,833738248, 12 ,561%
RefSeqV93_ani97_cHIGH_stTrue_r5_0.10,364.62,158.82,1:36.83,833735632, 12 ,540%
RefSeqV93_ani97_cLOW_stFalse_r2_0.50,348.05,158.66,1:32.46,828056864, 12 ,548%
RefSeqV93_Mavromatis_simMC_0.35,24.91,111.76,0:43.17,580144932, 24 ,316%
RefSeqV93_NA12878_NegControl_SL126488_0_0.75,363.99,162.58,1:15.26,829989768, 24 ,699%
RefSeqV93_ani100_cLOW_stTrue_r5_0.80,361.91,158.41,1:31.39,833163344, 12 ,569%
RefSeqV93_ani97_cLOW_stFalse_r9_0.45,340.41,150.03,1:26.69,824768908, 12 ,565%
RefSeqV93_MGRG_nanopore_b3.pass.2d_0.35,0.22,0.02,0:00.06,148952, 24 ,401%
RefSeqV93_ani100_cHIGH_stTrue_r1_0.30,349.44,154.12,1:33.59,833638376, 12 ,538%
RefSeqV93_ani100_cLOW_stFalse_r6_0.70,360.83,159.17,1:33.98,827712344, 12 ,553%
RefSeqV93_HMP_even_454_SRR072233_0.70,144.92,115.07,0:43.80,556264512, 24 ,593%
RefSeqV93_ani99_cHIGH_stFalse_r4_0.50,361.34,157.57,1:30.68,833726956, 12 ,572%
RefSeqV93_ani97_cLOW_stTrue_r6_0.55,352.41,156.42,1:30.54,833483784, 12 ,561%
RefSeqV93_Huttenhower_LC4_0.70,4.42,26.57,0:11.38,154065292, 24 ,272%
RefSeqV93_ani99_cHIGH_stTrue_r1_0.95,360.13,161.25,1:34.32,833719652, 12 ,552%
RefSeqV93_ani100_cHIGH_stFalse_r6_0.15,358.41,146.25,1:28.36,830238856, 12 ,571%
RefSeqV93_ani97_cHIGH_stFalse_r6_0.40,359.77,161.25,1:36.63,833731632, 12 ,539%
RefSeqV93_ani95_cLOW_stTrue_r4_0.45,343.32,156.86,1:32.14,833535824, 12 ,542%
RefSeqV93_ani100_cLOW_stTrue_r9_0.15,349.71,151.68,1:29.70,832481740, 12 ,558%
RefSeqV93_ani99_cHIGH_stTrue_r6_0.15,376.23,157.53,1:32.53,833730284, 12 ,576%
RefSeqV93_ani100_cHIGH_stFalse_r1_0.95,369.82,126.15,1:22.95,679956500, 12 ,597%
RefSeqV93_ani99_cLOW_stFalse_r1_0.55,360.07,164.98,1:36.60,829871308, 12 ,543%
RefSeqV93_ani95_cLOW_stFalse_r4_0.40,357.30,152.32,1:29.69,830230572, 12 ,568%
RefSeqV93_BMI_bmi_reads_0.40,107.17,105.60,0:39.45,450708240, 24 ,539%
RefSeqV93_ani97_cHIGH_stTrue_r9_0.85,373.09,159.28,1:35.12,833745608, 12 ,559%
RefSeqV93_NegControl_LM_0.60,17.92,120.40,0:47.70,679948132, 24 ,289%
RefSeqV93_ani100_cLOW_stFalse_r9_0.70,361.99,154.94,1:30.22,833145728, 12 ,572%
RefSeqV93_ani97_cHIGH_stTrue_r1_0.05,346.80,161.89,1:34.97,833725604, 12 ,535%
RefSeqV93_ani97_cLOW_stFalse_r6_0.45,347.57,150.86,1:29.54,831655796, 12 ,556%
RefSeqV93_RM2_S002__insert_270_0.85,2941.11,230.97,3:07.38,834080116, 24 ,1692%
RefSeqV93_RM1_S001__insert_5000_0.10,961.89,172.87,1:40.01,834532508, 24 ,1134%
RefSeqV93_MGRG_nanopore_b4.pass.2d_0.50,0.13,0.10,0:00.04,72336, 24 ,483%
RefSeqV93_ani100_cLOW_stTrue_r1_0.95,368.52,165.57,1:38.01,831165364, 12 ,544%
RefSeqV93_ani100_cHIGH_stFalse_r9_0.15,360.83,147.81,2:31.19,833374116, 12 ,336%
RefSeqV93_ani97_cLOW_stTrue_r9_0.55,363.58,165.81,1:38.16,833589676, 12 ,539%
RefSeqV93_ani99_cHIGH_stTrue_r9_0.15,367.44,165.50,1:37.47,833722140, 12 ,546%
RefSeqV93_MGRG_nanopore_R6_2d_fail_0.10,3.68,34.40,0:14.28,204518580, 24 ,266%
RefSeqV93_ani100_cLOW_stTrue_r6_0.15,336.26,151.64,1:26.69,818683408, 12 ,562%
RefSeqV93_ani97_cHIGH_stFalse_r9_0.40,378.36,159.08,1:35.76,833727388, 12 ,561%
RefSeqV93_ani97_cHIGH_stTrue_r6_0.85,372.54,162.13,1:36.68,833745616, 12 ,553%
RefSeqV93_RH_S005__insert_270_1.00,2750.92,209.01,2:56.14,833998072, 24 ,1680%
RefSeqV93_UnAmbiguouslyMapped_ds.nycsm_0.05,8.25,42.09,0:16.54,244697232, 24 ,304%
RefSeqV93_MGRG_nanopore_b4.fail.2d_0.60,0.63,3.72,0:04.04,22293060, 24 ,107%
RefSeqV93_ani100_cLOW_stTrue_r0_0.30,352.84,162.40,1:36.48,827589900, 12 ,534%
RefSeqV93_RH_S004__insert_270_0.85,3040.27,238.42,3:17.73,834095188, 24 ,1658%
RefSeqV93_ani100_cHIGH_stTrue_r8_0.15,379.85,154.53,1:31.64,833721436, 12 ,583%
RefSeqV93_ani97_cHIGH_stTrue_r7_0.20,367.86,155.35,1:30.47,833730824, 12 ,578%
RefSeqV93_ani97_cLOW_stFalse_r0_0.60,360.37,153.05,1:30.09,830710900, 12 ,569%
RefSeqV93_ani95_cLOW_stFalse_r2_0.65,337.47,158.99,1:36.17,825057452, 12 ,516%
RefSeqV93_NegControl_MH1_0.00,21.17,142.41,0:58.94,679813028, 24 ,277%
RefSeqV93_ABRF_MGRG_5ng_0.80,72.68,46.80,0:12.37,106602112, 24 ,965%
RefSeqV93_ani100_cHIGH_stTrue_r0_0.95,337.54,140.97,1:26.22,833603572, 12 ,554%
RefSeqV93_MGRG_nanopore_b3.fail.2d_0.05,0.22,0.27,0:00.30,1107416, 24 ,165%
RefSeqV93_Huttenhower_HC1_0.45,16.23,83.23,0:30.05,439503796, 24 ,330%
RefSeqV93_ani97_cHIGH_stFalse_r0_0.65,360.59,157.02,1:35.66,833696448, 12 ,541%
RefSeqV93_ani95_cLOW_stTrue_r2_0.60,352.23,158.94,1:32.71,831006016, 12 ,551%
RefSeqV93_ani99_cHIGH_stTrue_r0_0.30,347.21,152.84,1:29.39,833709688, 12 ,559%
RefSeqV93_ani99_cHIGH_stFalse_r2_0.75,359.71,153.49,1:29.57,833021172, 12 ,572%
RefSeqV93_ani97_cLOW_stTrue_r0_0.70,330.58,152.17,1:28.76,833604560, 12 ,543%
RefSeqV93_Huttenhower_LC2_0.55,4.28,29.96,0:12.29,170535320, 24 ,278%
RefSeqV93_ani100_cHIGH_stFalse_r0_0.30,363.33,100.46,1:04.64,461817536, 12 ,717%
RefSeqV93_ani97_cHIGH_stTrue_r8_0.20,361.98,152.84,1:30.37,833727888, 12 ,569%
RefSeqV93_JGI_SRR033549_0.40,26.52,77.36,0:27.61,404708060, 24 ,376%
RefSeqV93_ani100_cHIGH_stTrue_r7_0.15,371.38,160.70,1:37.79,833712608, 12 ,544%
RefSeqV93_ani100_cLOW_stFalse_r0_0.55,351.66,152.75,1:28.59,824263616, 12 ,569%
RefSeqV93_ZymoMock_0.90,297.03,132.71,0:58.77,686463436, 24 ,731%
RefSeqV93_ani100_cHIGH_stFalse_r9_1.00,379.54,170.47,1:50.66,833389400, 12 ,497%
RefSeqV93_RH_S001__insert_270_0.25,2853.26,210.40,3:01.17,835641196, 24 ,1690%
RefSeqV93_ani99_cHIGH_stFalse_r9_0.60,361.45,158.55,1:33.60,833722340, 12 ,555%
RefSeqV93_RL_S001__insert_270_0.20,2807.10,207.56,3:02.10,835807956, 24 ,1655%
RefSeqV93_ani97_cHIGH_stTrue_r3_0.35,368.40,154.82,1:31.01,833732996, 12 ,574%
RefSeqV93_ani97_cLOW_stFalse_r4_0.75,350.28,161.73,1:33.83,816466116, 12 ,545%
RefSeqV93_ani95_cLOW_stFalse_r9_0.70,351.47,149.20,1:28.61,832248260, 12 ,565%
RefSeqV93_ani100_cLOW_stTrue_r4_0.25,352.50,151.49,1:28.39,832505924, 12 ,570%
RefSeqV93_ani95_cLOW_stTrue_r9_0.75,335.96,149.81,1:26.98,833210560, 12 ,558%
RefSeqV93_ani100_cLOW_stTrue_r6_1.00,345.66,162.82,1:34.91,818635612, 12 ,535%
RefSeqV93_ani99_cHIGH_stTrue_r9_1.00,359.06,154.87,1:30.29,833732488, 12 ,569%
RefSeqV93_ani99_cHIGH_stFalse_r6_0.60,348.89,155.48,1:29.38,833485756, 12 ,564%
RefSeqV93_Huttenhower_LC6_0.40,4.26,27.97,0:11.84,164438640, 24 ,272%
RefSeqV93_ani97_cLOW_stTrue_r4_0.65,354.81,164.38,1:35.63,832762548, 12 ,542%
RefSeqV93_UnAmbiguouslyMapped_ds.buccal_0.55,9.04,21.63,0:08.74,123504372, 24 ,350%
RefSeqV93_ani100_cHIGH_stFalse_r4_0.25,380.65,152.44,1:34.97,815142612, 12 ,561%
RefSeqV93_ani100_cHIGH_stFalse_r6_1.00,362.67,154.87,1:34.67,830219604, 12 ,546%
RefSeqV93_UnAmbiguouslyMapped_ds.frankengenome.mix_0.50,132.76,151.84,1:01.72,795661420, 24 ,461%
