File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV205_Complete_ani95_cLOW_stTrue_r0_0.85,405.65,131.26,1:18.37,1156151392, 12 ,685%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r5_0.20,403.44,136.80,1:19.13,1161969320, 12 ,682%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r1_0.10,374.38,147.81,1:24.44,1161947912, 12 ,618%
RefSeqV205_Complete_ani99_cLOW_stTrue_r9_0.55,364.69,137.29,1:13.64,1158916656, 12 ,681%
RefSeqV205_Complete_Mavromatis_simMC_0.00,23.92,88.59,0:34.36,843275888, 12 ,327%
RefSeqV205_Complete_ani97_cLOW_stFalse_r6_0.50,359.15,135.02,1:12.56,1146321168, 12 ,680%
RefSeqV205_Complete_ani97_cLOW_stTrue_r3_0.30,360.77,138.19,1:15.26,1156045652, 12 ,662%
RefSeqV205_Complete_HMP_even_illum_SRR172902_0.10,78.29,104.31,0:42.29,939710368, 12 ,431%
RefSeqV205_Complete_RM1_S001__insert_5000_0.05,967.49,146.62,2:05.08,1162424632, 12 ,890%
RefSeqV205_Complete_ani100_cLOW_stTrue_r1_0.80,383.80,132.38,1:16.45,1143817732, 12 ,675%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r9_0.00,377.00,137.04,1:17.81,1161947568, 12 ,660%
RefSeqV205_Complete_Huttenhower_HC1_0.70,17.13,77.42,0:28.23,728475132, 12 ,334%
RefSeqV205_Complete_NegControl_LM_0.25,18.27,85.74,0:30.26,821146528, 12 ,343%
RefSeqV205_Complete_Huttenhower_LC2_0.60,4.17,26.29,0:10.38,239042104, 12 ,293%
RefSeqV205_Complete_RH_S004__insert_270_0.20,2894.55,189.36,4:49.66,1163568140, 12 ,1064%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r9_0.00,387.01,138.21,1:19.00,1161957532, 12 ,664%
RefSeqV205_Complete_ani100_cLOW_stTrue_r6_0.00,438.02,140.61,1:22.70,1097258116, 12 ,699%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.7_0.80,79.23,121.93,0:46.96,1117993864, 12 ,428%
RefSeqV205_Complete_ani100_cLOW_stFalse_r9_0.30,432.70,141.39,1:23.50,1155433172, 12 ,687%
RefSeqV205_Complete_ani95_cLOW_stTrue_r1_0.20,418.43,137.33,1:19.59,1146439196, 12 ,698%
RefSeqV205_Complete_NegControl_MH1_0.40,18.55,85.90,0:30.59,821107968, 12 ,341%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r6_0.90,379.65,141.92,1:17.50,1161921692, 12 ,672%
RefSeqV205_Complete_ani97_cLOW_stFalse_r9_0.50,368.19,136.19,1:14.30,1117142500, 12 ,678%
RefSeqV205_Complete_ani99_cLOW_stTrue_r6_0.55,358.85,137.77,1:13.05,1151092404, 12 ,679%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r6_0.00,375.63,135.35,1:26.31,1161578180, 12 ,591%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r3_0.90,367.52,138.14,1:13.74,1161475212, 12 ,685%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r1_0.80,367.33,137.25,1:13.52,1161910876, 12 ,686%
RefSeqV205_Complete_MGRG_nanopore_b9.fail.2d_0.80,0.15,0.50,0:00.56,3798012, 12 ,117%
RefSeqV205_Complete_BioPool_1.00,17.58,53.60,0:22.47,456948368, 12 ,316%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r4_0.10,367.27,136.10,1:13.44,1161610444, 12 ,685%
RefSeqV205_Complete_ani100_cLOW_stTrue_r9_0.00,426.24,141.73,1:22.30,1151074728, 12 ,690%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r6_0.00,388.48,137.91,1:25.91,1161959332, 12 ,612%
RefSeqV205_Complete_ani99_cLOW_stFalse_r1_0.40,363.09,135.27,1:13.01,1137505704, 12 ,682%
RefSeqV205_Complete_BMI_bmi_reads_0.05,93.06,121.41,0:48.82,1158118236, 12 ,439%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r1_0.80,363.16,134.84,1:14.86,1161861452, 12 ,665%
RefSeqV205_Complete_Mavromatis_simLC_0.75,20.66,80.46,0:31.34,772739560, 12 ,322%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r9_0.90,375.53,135.64,1:14.03,1161926332, 12 ,690%
RefSeqV205_Complete_NA12878_NegControl_SL126488_0_0.00,316.17,136.72,1:16.78,1162038760, 12 ,589%
RefSeqV205_Complete_ani95_cLOW_stFalse_r4_0.55,375.11,128.80,1:13.64,1139642260, 12 ,684%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r1_0.70,458.86,156.49,1:28.98,1161899692, 12 ,691%
RefSeqV205_Complete_HMP_even_454_SRR072233_0.30,153.06,126.22,0:54.28,1137614588, 12 ,514%
RefSeqV205_Complete_ani100_cLOW_stFalse_r6_0.30,433.15,144.66,1:22.04,1128322700, 12 ,704%
RefSeqV205_Complete_RH_S001__insert_270_0.80,3009.49,197.67,5:01.95,1162050148, 12 ,1062%
RefSeqV205_Complete_Huttenhower_LC6_0.75,4.37,24.14,0:09.54,224492000, 12 ,298%
RefSeqV205_Complete_ani100_cLOW_stTrue_r2_0.15,378.01,129.95,1:14.18,1105242608, 12 ,684%
RefSeqV205_Complete_ani95_cLOW_stTrue_r5_0.35,393.56,136.70,1:18.83,1158762144, 12 ,672%
RefSeqV205_Complete_RL_S001__insert_270_0.85,2910.49,195.31,4:50.78,1161913660, 12 ,1068%
RefSeqV205_Complete_ABRF_MGRG_10ng_0.35,112.95,85.29,0:38.06,735533860, 12 ,520%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r2_0.85,385.53,140.38,1:15.74,1161931316, 12 ,694%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r1_0.35,433.19,142.48,1:21.64,1161952992, 12 ,705%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r5_0.05,389.03,140.63,1:17.06,1161953824, 12 ,687%
RefSeqV205_Complete_ani97_cLOW_stTrue_r5_1.00,371.35,141.44,1:16.48,1160965200, 12 ,670%
RefSeqV205_Complete_ani97_cLOW_stFalse_r2_0.45,355.89,131.45,1:11.36,1130130672, 12 ,682%
RefSeqV205_Complete_ani97_cLOW_stTrue_r7_0.25,364.21,138.28,1:13.84,1156280364, 12 ,680%
RefSeqV205_Complete_Raiphy_eval_RAIphy_0.35,22.91,68.50,0:25.68,656023168, 12 ,356%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r8_0.85,379.18,150.27,1:26.60,1161065732, 12 ,611%
RefSeqV205_Complete_ani100_cLOW_stTrue_r5_0.95,395.85,132.33,1:16.42,1155635468, 12 ,691%
RefSeqV205_Complete_MGRG_nanopore_b3.pass.2d_0.75,0.12,0.02,0:00.05,182096, 12 ,250%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r0_0.05,387.48,139.23,1:17.96,1161935580, 12 ,675%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r2_0.15,373.54,138.27,1:14.95,1161816596, 12 ,682%
RefSeqV205_Complete_ani99_cLOW_stFalse_r5_0.55,354.40,130.87,1:11.50,1130470828, 12 ,678%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r5_0.95,381.59,138.67,1:15.41,1161327216, 12 ,689%
RefSeqV205_Complete_ani100_cLOW_stFalse_r0_1.00,482.27,153.13,1:28.51,1115708748, 12 ,717%
RefSeqV205_Complete_MGRG_nanopore_R6_2d_fail_0.50,3.53,26.76,0:10.24,253010716, 12 ,295%
RefSeqV205_Complete_ani95_cLOW_stFalse_r0_0.40,430.65,137.14,1:20.44,1136674976, 12 ,705%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r5_0.65,398.65,147.88,1:21.94,1161905256, 12 ,666%
RefSeqV205_Complete_ani100_cLOW_stFalse_r2_0.25,481.32,155.11,1:29.49,1144909692, 12 ,711%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.frankengenome_1.00,16.44,65.07,0:24.65,610893060, 12 ,330%
RefSeqV205_Complete_ani97_cLOW_stTrue_r8_0.25,369.14,136.85,1:13.88,1160732708, 12 ,684%
RefSeqV205_Complete_ani99_cLOW_stTrue_r2_0.40,357.34,131.68,1:11.29,1119911072, 12 ,685%
RefSeqV205_Complete_MGRG_nanopore_b4.pass.2d_0.10,0.09,0.04,0:00.05,87160, 12 ,259%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r2_0.15,387.11,142.78,1:17.91,1161177288, 12 ,680%
RefSeqV205_Complete_ABRF_MGRG_Half_0.80,98.34,70.66,0:31.57,572014340, 12 ,535%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r7_0.85,374.25,141.08,1:16.78,1161875916, 12 ,671%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r5_0.95,376.65,140.46,1:14.74,1161900884, 12 ,691%
RefSeqV205_Complete_ani95_cLOW_stTrue_r1_0.15,391.71,135.91,1:17.26,1146370876, 12 ,682%
RefSeqV205_Complete_ani100_cLOW_stFalse_r9_0.05,466.70,159.95,1:40.93,1155523432, 12 ,620%
RefSeqV205_Complete_ani97_cLOW_stTrue_r4_0.85,358.65,134.28,1:12.40,1153010300, 12 ,680%
RefSeqV205_Complete_NegControl_MH1_0.75,18.07,86.42,0:30.77,821128804, 12 ,339%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r2_0.95,414.04,137.53,1:19.12,1161733476, 12 ,697%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r9_1.00,378.78,136.37,1:14.83,1161687900, 12 ,688%
RefSeqV205_Complete_Huttenhower_LC2_0.55,4.22,26.02,0:10.23,238979740, 12 ,295%
RefSeqV205_Complete_RH_S004__insert_270_0.15,2721.62,186.87,4:34.20,1163656140, 12 ,1060%
RefSeqV205_Complete_JGI_SRR033547_0.95,0.09,0.05,0:00.06,218312, 12 ,233%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r9_0.35,350.16,133.35,1:13.25,1161939612, 12 ,660%
RefSeqV205_Complete_ani100_cLOW_stTrue_r6_0.35,403.61,131.13,1:17.76,1097152988, 12 ,687%
RefSeqV205_Complete_RM1_S001__insert_5000_0.30,994.98,145.98,2:07.26,1162264308, 12 ,896%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r9_0.35,373.49,141.04,1:16.08,1161942772, 12 ,676%
RefSeqV205_Complete_NegControl_LM_0.10,18.37,86.32,0:31.55,821153688, 12 ,331%
RefSeqV205_Complete_Huttenhower_HC1_0.45,16.84,76.85,0:28.26,728454604, 12 ,331%
RefSeqV205_Complete_ani99_cLOW_stTrue_r9_0.60,368.95,147.93,1:24.99,1158855980, 12 ,608%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r1_0.25,384.27,139.92,1:15.53,1161950700, 12 ,693%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r5_0.15,414.15,138.72,1:19.56,1161963244, 12 ,694%
RefSeqV205_Complete_ani97_cLOW_stFalse_r6_0.65,365.55,136.92,1:14.04,1146352972, 12 ,678%
RefSeqV205_Complete_Mavromatis_simMC_0.35,23.60,86.84,0:32.53,843265548, 12 ,339%
RefSeqV205_Complete_HMP_even_illum_SRR172902_0.25,77.94,100.97,0:39.82,939704436, 12 ,449%
RefSeqV205_Complete_ani97_cLOW_stTrue_r3_0.05,362.77,146.54,1:27.49,1156054084, 12 ,582%
RefSeqV205_Complete_ani95_cLOW_stTrue_r6_0.95,385.17,131.53,1:17.48,1142716032, 12 ,666%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r3_1.00,387.84,138.35,1:15.71,1161928668, 12 ,694%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r1_0.45,454.71,157.09,1:28.26,1161888580, 12 ,693%
RefSeqV205_Complete_ani95_cLOW_stFalse_r4_0.60,363.72,128.67,1:12.23,1139582044, 12 ,681%
RefSeqV205_Complete_MGRG_nanopore_b4.fail.2d_1.00,0.49,3.02,0:03.35,26681432, 12 ,104%
RefSeqV205_Complete_NA12878_NegControl_SL126488_0_0.35,325.19,135.11,1:10.72,1161979112, 12 ,650%
RefSeqV205_Complete_ani100_cLOW_stFalse_r6_0.05,456.20,146.04,1:29.30,1128429080, 12 ,674%
RefSeqV205_Complete_HMP_even_454_SRR072233_0.05,152.43,129.10,0:56.32,1137574472, 12 ,499%
RefSeqV205_Complete_ani100_cLOW_stTrue_r9_0.35,415.82,135.62,1:19.50,1151040044, 12 ,693%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r6_0.35,376.61,139.17,1:15.09,1161946824, 12 ,686%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r4_0.25,372.03,140.10,1:16.70,1161602644, 12 ,667%
RefSeqV205_Complete_BMI_bmi_reads_0.30,104.53,121.10,0:50.31,1158022620, 12 ,448%
RefSeqV205_Complete_JGI_SRR033548_0.95,1.09,7.96,0:04.53,68178068, 12 ,199%
RefSeqV205_Complete_ani99_cLOW_stFalse_r1_0.75,359.46,133.48,1:12.22,1137493852, 12 ,682%
RefSeqV205_Complete_Mavromatis_simLC_0.40,20.05,80.41,0:30.93,772868664, 12 ,324%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r6_1.00,368.09,140.08,1:16.02,1158741136, 12 ,668%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r6_0.35,374.41,142.34,1:15.22,1161536664, 12 ,686%
RefSeqV205_Complete_ani95_cLOW_stTrue_r9_0.95,353.13,130.85,1:13.03,1155838472, 12 ,662%
RefSeqV205_Complete_ani100_cLOW_stFalse_r1_0.85,462.71,147.65,1:27.79,1127702164, 12 ,695%
RefSeqV205_Complete_ani97_cLOW_stFalse_r9_0.65,377.11,134.54,1:13.38,1117117352, 12 ,697%
RefSeqV205_Complete_NA12878_NegControl_SL126487_0_0.85,853.26,160.60,1:56.86,1162207892, 12 ,867%
RefSeqV205_Complete_ani99_cLOW_stTrue_r6_0.60,352.14,135.60,1:12.00,1151118888, 12 ,677%
RefSeqV205_Complete_MGRG_nanopore_b3.pass.2d_0.40,0.12,0.02,0:00.05,182012, 12 ,248%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r5_0.30,353.87,138.02,1:14.55,1161944140, 12 ,659%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r1_0.00,433.36,149.13,1:25.06,1161980536, 12 ,684%
RefSeqV205_Complete_ani97_cLOW_stFalse_r2_0.70,361.03,135.31,1:14.77,1130097304, 12 ,663%
RefSeqV205_Complete_ani97_cLOW_stTrue_r7_0.10,360.66,137.12,1:13.42,1156300944, 12 ,677%
RefSeqV205_Complete_ani95_cLOW_stTrue_r2_0.80,408.73,135.73,1:19.08,1143049688, 12 ,688%
RefSeqV205_Complete_Raiphy_eval_RAIphy_0.00,23.13,70.09,0:27.72,656093612, 12 ,336%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.buccal_1.00,8.01,15.35,0:06.49,126281988, 12 ,360%
RefSeqV205_Complete_ani95_cLOW_stTrue_r5_0.00,428.24,142.65,1:29.53,1158787840, 12 ,637%
RefSeqV205_Complete_ani97_cLOW_stTrue_r0_0.90,356.09,132.19,1:12.02,1159900808, 12 ,677%
RefSeqV205_Complete_ABRF_MGRG_10ng_0.00,122.02,94.48,0:43.75,735544344, 12 ,494%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r6_0.80,400.74,137.10,1:18.87,1161937884, 12 ,681%
RefSeqV205_Complete_Huttenhower_LC6_0.40,4.11,23.85,0:09.45,224581640, 12 ,295%
RefSeqV205_Complete_ani100_cLOW_stTrue_r2_0.20,423.19,138.19,1:19.56,1105224496, 12 ,705%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r2_0.20,382.95,140.81,1:16.67,1161198556, 12 ,683%
RefSeqV205_Complete_ani100_cLOW_stFalse_r5_0.90,420.67,141.86,1:20.90,1114916668, 12 ,695%
RefSeqV205_Complete_ani97_cLOW_stTrue_r8_0.10,366.57,140.04,1:14.62,1160728928, 12 ,678%
RefSeqV205_Complete_MGRG_nanopore_b4.pass.2d_0.25,0.11,0.02,0:00.05,87372, 12 ,262%
RefSeqV205_Complete_ani99_cLOW_stTrue_r2_0.75,364.45,132.00,1:11.99,1119923960, 12 ,689%
RefSeqV205_Complete_MGRG_nanopore_R6_2d_fail_0.65,3.49,27.70,0:10.50,253021180, 12 ,297%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r9_0.80,425.14,143.75,1:23.50,1161922748, 12 ,681%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r5_0.50,429.75,158.43,1:26.32,1161905976, 12 ,681%
RefSeqV205_Complete_ani95_cLOW_stFalse_r0_0.75,417.14,137.73,1:18.66,1136716344, 12 ,705%
RefSeqV205_Complete_ani100_cLOW_stFalse_r2_0.10,427.64,150.59,1:26.98,1144990408, 12 ,664%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r2_0.20,373.55,136.04,1:14.71,1161819752, 12 ,682%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r0_0.30,385.25,138.43,1:16.10,1161929292, 12 ,688%
RefSeqV205_Complete_ani99_cLOW_stFalse_r5_0.60,358.26,132.80,1:13.83,1130519972, 12 ,665%
RefSeqV205_Complete_ABRF_MGRG_1ng_0.75,90.40,73.37,0:32.46,650023112, 12 ,504%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r4_0.05,377.99,136.90,1:14.80,1161943328, 12 ,688%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r6_0.15,364.30,134.09,1:13.34,1158751224, 12 ,679%
RefSeqV205_Complete_ani99_cLOW_stFalse_r3_0.45,355.68,130.82,1:11.38,1136673948, 12 ,681%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r3_0.85,373.64,137.00,1:14.41,1161620800, 12 ,686%
RefSeqV205_Complete_BioPool_0.20,16.85,49.09,0:18.23,456959176, 12 ,361%
RefSeqV205_Complete_RM2_S002__insert_270_0.65,2976.74,200.87,4:57.37,1162439176, 12 ,1068%
RefSeqV205_Complete_MGRG_nanopore_b4.fail.2d_0.15,0.45,3.05,0:03.35,26682072, 12 ,104%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r3_0.75,404.74,154.47,1:23.11,1161931888, 12 ,672%
RefSeqV205_Complete_ani95_cLOW_stFalse_r6_0.50,397.88,134.10,1:18.16,1122037620, 12 ,680%
RefSeqV205_Complete_ani100_cLOW_stFalse_r4_0.35,514.35,155.59,1:34.23,1152776988, 12 ,710%
RefSeqV205_Complete_RM1_S002__insert_5000_0.65,987.60,148.98,2:06.47,1161962748, 12 ,898%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r8_0.25,425.82,140.90,1:21.20,1161948888, 12 ,697%
RefSeqV205_Complete_ani99_cLOW_stTrue_r4_0.50,372.53,137.64,1:14.62,1145646252, 12 ,683%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.soil_0.00,42.70,100.38,0:37.61,946940720, 12 ,380%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r4_0.05,394.38,142.67,1:19.47,1161854564, 12 ,675%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r3_0.85,383.91,139.80,1:17.95,1161898844, 12 ,671%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r1_0.95,359.00,136.64,1:12.57,1158487200, 12 ,682%
RefSeqV205_Complete_RH_S004__insert_270_1.00,2798.21,192.30,4:43.01,1161831908, 12 ,1056%
RefSeqV205_Complete_MGRG_nanopore_b3.fail.2d_0.70,0.15,0.17,0:00.23,1333688, 12 ,138%
RefSeqV205_Complete_ani100_cLOW_stTrue_r4_0.05,434.79,140.58,1:24.61,1151310700, 12 ,679%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r9_0.15,374.52,135.86,1:14.47,1161721924, 12 ,685%
RefSeqV205_Complete_ani95_cLOW_stTrue_r3_0.25,415.96,135.85,1:18.92,1147208852, 12 ,699%
RefSeqV205_Complete_ani95_cLOW_stFalse_r9_0.50,417.36,135.59,1:21.85,1149466460, 12 ,675%
RefSeqV205_Complete_ani95_cLOW_stTrue_r1_1.00,392.92,135.72,1:16.09,1146429388, 12 ,694%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r4_0.95,384.25,142.07,1:17.34,1161920544, 12 ,680%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r3_0.15,356.33,137.22,1:14.04,1161930876, 12 ,666%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r7_0.25,406.41,140.52,1:19.26,1161937372, 12 ,689%
RefSeqV205_Complete_ani97_cLOW_stFalse_r4_0.55,362.26,129.45,1:10.51,1089821760, 12 ,697%
RefSeqV205_Complete_ani97_cLOW_stTrue_r1_0.35,367.13,140.87,1:16.30,1155343184, 12 ,665%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r5_1.00,417.07,137.33,1:21.11,1161948348, 12 ,683%
RefSeqV205_Complete_RH_S005__insert_270_0.85,3006.61,203.03,5:01.64,1161951700, 12 ,1064%
RefSeqV205_Complete_ani100_cLOW_stTrue_r3_0.85,390.35,133.37,1:15.81,1153395868, 12 ,690%
RefSeqV205_Complete_RM2_S001__insert_270_0.05,2867.36,193.53,4:48.71,1163652476, 12 ,1060%
RefSeqV205_Complete_ani99_cLOW_stTrue_r0_0.45,365.53,136.58,1:13.59,1158305696, 12 ,682%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r8_0.00,383.70,137.77,1:30.42,1161946320, 12 ,576%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r0_0.10,372.49,135.27,1:15.65,1160983584, 12 ,671%
RefSeqV205_Complete_JGI_SRR033549_0.30,26.47,62.32,0:23.33,583812512, 12 ,380%
RefSeqV205_Complete_ani100_cLOW_stTrue_r8_0.90,404.74,136.51,1:18.58,1156192324, 12 ,688%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r7_0.90,383.03,140.27,1:15.90,1161938452, 12 ,689%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r5_0.80,370.05,132.73,1:13.59,1161612304, 12 ,683%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r0_0.10,369.95,139.62,1:16.66,1161697580, 12 ,664%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.hous2_0.40,7.89,31.25,0:11.69,281132612, 12 ,334%
RefSeqV205_Complete_ani99_cHIGH_stFalse_r2_0.00,368.45,133.13,1:15.86,1154297284, 12 ,661%
RefSeqV205_Complete_MGRG_nanopore_b9.pass.2d_0.85,0.11,0.01,0:00.04,70700, 12 ,276%
RefSeqV205_Complete_RH_S003__insert_270_0.45,3030.71,196.58,5:03.56,1162997836, 12 ,1063%
RefSeqV205_Complete_ani99_cLOW_stFalse_r7_0.50,369.56,132.91,1:14.66,1117243924, 12 ,672%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r7_0.90,385.69,140.38,1:15.79,1161892000, 12 ,694%
RefSeqV205_Complete_ABRF_MGRG_Normal_0.30,89.79,65.12,0:29.00,532349708, 12 ,534%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.frankengenome_0.20,16.88,69.46,0:29.26,610954704, 12 ,295%
RefSeqV205_Complete_*_0.25,0.03,0.00,0:00.03,6696, 12 ,119%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r7_0.60,430.29,147.67,1:26.84,1161858716, 12 ,665%
RefSeqV205_Complete_ani95_cLOW_stFalse_r2_0.45,393.14,125.72,1:14.65,1117777820, 12 ,695%
RefSeqV205_Complete_ani95_cLOW_stTrue_r8_0.30,388.69,135.44,1:17.24,1151693300, 12 ,678%
RefSeqV205_Complete_ani100_cLOW_stFalse_r0_0.20,418.21,143.07,1:21.50,1115884576, 12 ,688%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.gut_0.95,7.67,26.65,0:10.38,236792152, 12 ,330%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r7_0.00,380.54,138.27,1:20.33,1161969328, 12 ,645%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r3_0.30,388.95,137.24,1:16.71,1160728436, 12 ,685%
RefSeqV205_Complete_ani97_cLOW_stFalse_r0_0.40,365.61,138.27,1:14.78,1141315464, 12 ,673%
RefSeqV205_Complete_ani97_cLOW_stTrue_r5_0.20,373.02,138.60,1:14.80,1160982144, 12 ,683%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r8_0.90,373.09,142.13,1:16.40,1161901744, 12 ,674%
RefSeqV205_Complete_ani100_cLOW_stTrue_r7_0.90,384.85,132.09,1:15.25,1137290304, 12 ,686%
RefSeqV205_Complete_NA12878_NegControl_SL126486_0_0.25,478.46,138.55,1:23.35,1162149980, 12 ,740%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r8_0.90,383.06,140.09,1:15.44,1161878176, 12 ,693%
RefSeqV205_Complete_ZymoMock_0.10,263.45,97.54,0:53.91,826863376, 12 ,669%
RefSeqV205_Complete_Huttenhower_LC4_0.70,4.38,23.39,0:09.28,212383064, 12 ,299%
RefSeqV205_Complete_ani99_cLOW_stFalse_r8_0.50,360.51,132.52,1:12.83,1140029808, 12 ,676%
RefSeqV205_Complete_ani100_cLOW_stTrue_r0_0.10,460.55,148.93,1:25.43,1127979960, 12 ,713%
RefSeqV205_Complete_ani95_cLOW_stTrue_r7_0.30,393.14,136.05,1:18.41,1148398668, 12 ,674%
RefSeqV205_Complete_ani100_cHIGH_stTrue_r8_0.60,454.65,149.14,1:27.11,1161966648, 12 ,693%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.buccal_0.15,7.74,15.24,0:06.21,126277996, 12 ,370%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r0_0.80,395.94,141.15,1:16.77,1161938652, 12 ,699%
RefSeqV205_Complete_ani100_cLOW_stFalse_r9_0.70,406.54,142.55,1:20.68,1155540256, 12 ,680%
RefSeqV205_Complete_ani95_cLOW_stTrue_r1_0.60,400.17,135.28,1:18.39,1146336764, 12 ,683%
RefSeqV205_Complete_NegControl_MH1_0.00,17.52,86.40,0:31.21,821029604, 12 ,332%
RefSeqV205_Complete_ani97_cLOW_stFalse_r1_0.90,342.59,138.40,1:18.40,1077496828, 12 ,613%
RefSeqV205_Complete_UnAmbiguouslyMapped_ds.cityparks_0.85,21.46,73.92,0:27.12,709457880, 12 ,351%
RefSeqV205_Complete_RH_S004__insert_270_0.60,2974.64,193.37,4:56.72,1162601796, 12 ,1067%
RefSeqV205_Complete_Huttenhower_LC2_0.20,4.38,25.55,0:10.05,239010916, 12 ,297%
RefSeqV205_Complete_ani100_cLOW_stTrue_r6_0.40,386.11,128.29,1:13.57,1097242188, 12 ,699%
RefSeqV205_Complete_ani99_cHIGH_stTrue_r9_0.40,370.15,136.96,1:14.28,1161949608, 12 ,682%
RefSeqV205_Complete_RM1_S001__insert_5000_0.45,983.34,150.33,2:06.42,1162179804, 12 ,896%
RefSeqV205_Complete_ani99_cLOW_stFalse_r9_0.80,349.44,126.99,1:09.03,1070519312, 12 ,690%
RefSeqV205_Complete_MGRG_nanopore_b7.pass.2d_0.90,0.38,2.23,0:02.46,19250552, 12 ,106%
RefSeqV205_Complete_ani97_cHIGH_stFalse_r9_0.40,382.02,140.82,1:15.76,1161929880, 12 ,690%
RefSeqV205_Complete_NegControl_LM_0.65,18.30,85.17,0:30.30,821188016, 12 ,341%
RefSeqV205_Complete_Huttenhower_HC1_0.30,17.04,75.68,0:28.04,728569364, 12 ,330%
RefSeqV205_Complete_ani97_cHIGH_stTrue_r1_0.50,389.96,141.65,1:16.35,1161944780, 12 ,696%
RefSeqV205_Complete_ani99_cLOW_stTrue_r9_0.15,363.13,141.75,1:16.38,1158909936, 12 ,660%
RefSeqV205_Complete_ani100_cHIGH_stFalse_r5_0.60,394.22,137.31,1:17.26,1161962452, 12 ,687%
